year,station_id,month,day,date,delta_stage_max,discharge,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place
2001,3087,5,133,2001-05-13,11.0,3400.0,456.0,452.0,460.0,0.3,8,,,
2001,3087,5,134,2001-05-14,10.0,3790.0,469.0,468.0,470.0,0.35,"8,29",,,
2001,3087,5,135,2001-05-15,0.0,3790.0,469.0,468.0,470.0,0.65,29,,,
2001,3087,5,136,2001-05-16,0.0,3790.0,469.0,467.0,470.0,0.5,29,,,
2001,3087,5,137,2001-05-17,9.0,3890.0,476.0,472.0,479.0,1.1,29,,,
2001,3087,5,138,2001-05-18,2.0,3950.0,480.0,478.0,481.0,1.2,29,,,
2012,3087,5,133,2012-05-12,-28.0,2140.0,348.0,341.0,354.0,2.6,29,,,
2012,3087,5,134,2012-05-13,-22.0,1910.0,330.0,328.0,332.0,3.8,29,,,
2012,3087,5,135,2012-05-14,-7.0,1820.0,323.0,321.0,325.0,5.3,29,,,
2012,3087,5,136,2012-05-15,-8.0,1740.0,316.0,315.0,317.0,5.4,29,,,
2012,3087,5,137,2012-05-16,-7.0,1640.0,307.0,304.0,310.0,5.9,29,,,
2012,3087,5,138,2012-05-17,-2.0,1600.0,304.0,299.0,308.0,6.7,29,,,
2012,3087,5,139,2012-05-18,11.0,1730.0,316.0,312.0,319.0,5.1,29,,,
1993,3106,5,132,1993-05-12,7.0,1280.0,84.0,80.0,87.0,0.2,26,,,
1993,3106,5,133,1993-05-13,123.0,2260.0,187.0,164.0,210.0,0.1,"9,26",,,
1993,3106,5,134,1993-05-14,-26.0,2130.0,183.0,182.0,184.0,0.2,9,,,
1993,3106,5,135,1993-05-15,-6.0,2180.0,176.0,173.0,178.0,0.5,29,,,
1993,3106,5,136,1993-05-16,64.0,2610.0,230.0,218.0,242.0,0.4,29,,,
1993,3106,5,137,1993-05-17,-46.0,2310.0,193.0,190.0,196.0,0.9,29,,,
1993,3106,5,138,1993-05-18,30.0,2470.0,212.0,198.0,226.0,1.5,29,,,
1997,3106,5,132,1997-05-12,4.0,877.0,-18.0,-20.0,-15.0,3.4,27,,,
1997,3106,5,133,1997-05-13,10.0,937.0,-8.0,-11.0,-5.0,4.4,27,,,
1997,3106,5,134,1997-05-14,15.0,1020.0,5.0,0.0,10.0,4.6,27,,,
1997,3106,5,135,1997-05-15,25.0,1060.0,28.0,20.0,35.0,4.3,27,,,
1997,3106,5,136,1997-05-16,83.0,1610.0,94.0,70.0,118.0,4.1,27,,,
1997,3106,5,137,1997-05-17,303.0,3670.0,375.0,328.0,421.0,4.3,29,,,
1997,3106,5,138,1997-05-18,26.0,4830.0,445.0,442.0,447.0,4.7,29,,,
2001,3106,5,132,2001-05-12,341.0,3420.0,596.0,587.0,605.0,0.1,9,,,
2001,3106,5,133,2001-05-13,-37.0,3430.0,562.0,556.0,568.0,0.2,9,,,
2001,3106,5,134,2001-05-14,47.0,4130.0,599.0,582.0,615.0,0.15,9,,,
2001,3106,5,135,2001-05-15,27.0,5050.0,638.0,633.0,642.0,0.25,"9, 8",,,
2001,3106,5,136,2001-05-16,33.0,5950.0,658.0,640.0,675.0,0.45,8,,,
2001,3106,5,137,2001-05-17,-64.0,5710.0,588.0,564.0,611.0,1.05,8,,,
2001,3106,5,138,2001-05-18,-69.0,5990.0,536.0,530.0,542.0,3.0,29,,,
2012,3106,5,133,2012-05-12,-128.0,4300.0,419.0,418.0,420.0,0.3,"9, 8,27",,,
2012,3106,5,134,2012-05-13,-28.0,3970.0,381.0,370.0,392.0,0.2,"8,27",,,
2012,3106,5,135,2012-05-14,-10.0,4050.0,381.0,380.0,382.0,0.3,"8,27",,,
2012,3106,5,136,2012-05-15,99.0,4760.0,438.0,394.0,481.0,0.3,"9, 8,27",,,
2012,3106,5,137,2012-05-16,129.0,6680.0,586.0,562.0,610.0,0.6,"9, 8",,,
2012,3106,5,138,2012-05-17,27.0,7330.0,634.0,630.0,637.0,1.5,8,,,
2012,3106,5,139,2012-05-18,-13.0,7070.0,610.0,596.0,624.0,2.7,29,,,
1993,3169,5,132,1993-05-12,49.0,838.0,449.0,442.0,455.0,0.4,23,,,
1993,3169,5,133,1993-05-13,30.0,1010.0,471.0,457.0,485.0,0.1,23,,,
1993,3169,5,134,1993-05-14,388.0,2340.0,733.0,541.0,873.0,0.3,25,,,
1993,3169,5,135,1993-05-15,-31.0,3100.0,810.0,785.0,842.0,0.0,"26,25",,,
1993,3169,5,136,1993-05-16,156.0,4130.0,909.0,857.0,998.0,0.0,26,,,
1993,3169,5,137,1993-05-17,-65.0,4150.0,866.0,827.0,933.0,0.0,9,,,
1993,3169,5,138,1993-05-18,-73.0,4380.0,859.0,847.0,860.0,0.1,8,,,
1997,3169,5,132,1997-05-12,-3.0,4420.0,902.0,899.0,904.0,0.2,"11,12",,,
1997,3169,5,133,1997-05-13,48.0,4940.0,938.0,924.0,952.0,0.4,"11,12, 9",,,
1997,3169,5,134,1997-05-14,3.0,5200.0,939.0,923.0,955.0,1.2,"9,27",,,
1997,3169,5,135,1997-05-15,-33.0,4180.0,817.0,712.0,922.0,3.2,"9, 8,27",,,
1997,3169,5,136,1997-05-16,-251.0,2630.0,616.0,561.0,671.0,3.2,"8,27",,,
1997,3169,5,137,1997-05-17,343.0,6560.0,1002.0,990.0,1014.0,1.4,"9, 8,27",,,
1997,3169,5,138,1997-05-18,228.0,9790.0,1219.0,1196.0,1242.0,2.4,"9,27",,,
2001,3169,5,132,2001-05-12,-62.0,8330.0,1414.0,1397.0,1427.0,0.5,"12, 8",,,
2001,3169,5,133,2001-05-13,-40.0,7600.0,1329.0,1112.0,1387.0,0.8,"12, 8",,,
2001,3169,5,134,2001-05-14,-339.0,6600.0,971.0,898.0,1048.0,1.1,8,,,
2001,3169,5,135,2001-05-15,-193.0,4680.0,800.0,747.0,855.0,0.9,8,,,
2001,3169,5,136,2001-05-16,-167.0,3460.0,674.0,660.0,688.0,3.3,29,,,
2001,3169,5,137,2001-05-17,-60.0,2920.0,613.0,598.0,628.0,4.0,29,,,
2001,3169,5,138,2001-05-18,-52.0,2570.0,569.0,562.0,576.0,4.7,29,,,
2004,3169,5,133,2004-05-12,31.0,266.0,266.0,257.0,274.0,,16,,,
2004,3169,5,134,2004-05-13,38.0,353.0,301.0,290.0,312.0,0.0,"23,16",,,
2004,3169,5,135,2004-05-14,56.0,503.0,353.0,338.0,368.0,0.1,23,,,
2004,3169,5,136,2004-05-15,118.0,764.0,440.0,394.0,486.0,0.1,23,,,
2004,3169,5,137,2004-05-16,634.0,3080.0,925.0,748.0,1120.0,0.1,"12, 9,26,25",,,
2004,3169,5,138,2004-05-17,81.0,4070.0,1003.0,768.0,1201.0,0.1,"12, 9, 8,27",,,
2004,3169,5,139,2004-05-18,-459.0,2410.0,713.0,698.0,742.0,0.3,"8,27",,,
2012,3169,5,133,2012-05-12,-110.0,2860.0,647.0,599.0,676.0,0.3,8,,,
2012,3169,5,134,2012-05-13,-97.0,2360.0,565.0,550.0,579.0,0.6,8,,,
2012,3169,5,135,2012-05-14,-51.0,2150.0,526.0,523.0,528.0,1.6,8,,,
2012,3169,5,136,2012-05-15,52.0,2530.0,574.0,568.0,580.0,1.7,8,,,
2012,3169,5,137,2012-05-16,71.0,3000.0,626.0,601.0,651.0,2.2,8,,,
2012,3169,5,138,2012-05-17,35.0,3530.0,685.0,683.0,686.0,1.8,8,,,
2012,3169,5,139,2012-05-18,-33.0,3080.0,631.0,608.0,653.0,2.6,27,,,
1993,3180,5,132,1993-05-12,18.0,285.0,293.0,286.0,300.0,0.0,"26,25",,,
1993,3180,5,133,1993-05-13,51.0,434.0,340.0,328.0,351.0,0.0,26,,,
1993,3180,5,134,1993-05-14,10.0,501.0,352.0,342.0,361.0,0.0,26,,,
1993,3180,5,135,1993-05-15,7.0,560.0,355.0,342.0,368.0,0.0,26,,,
1993,3180,5,136,1993-05-16,-4.0,610.0,357.0,350.0,364.0,0.0,26,,,
1993,3180,5,137,1993-05-17,-24.0,608.0,338.0,336.0,340.0,0.0,9,,,
1993,3180,5,138,1993-05-18,66.0,884.0,381.0,356.0,406.0,0.0,8,,,
1997,3180,5,132,1997-05-12,0.0,476.0,270.0,268.0,271.0,2.3,"26,16,27",,,
1997,3180,5,133,1997-05-13,3.0,507.0,273.0,272.0,274.0,3.1,"26,16,27",,,
1997,3180,5,134,1997-05-14,0.0,542.0,274.0,274.0,274.0,4.6,"26,16,27",,,
1997,3180,5,135,1997-05-15,5.0,594.0,278.0,276.0,279.0,5.1,"26,16,27",,,
1997,3180,5,136,1997-05-16,19.0,707.0,292.0,286.0,298.0,5.6,29,,,
1997,3180,5,137,1997-05-17,45.0,970.0,334.0,324.0,343.0,6.2,29,,,
1997,3180,5,138,1997-05-18,43.0,1240.0,371.0,356.0,386.0,5.5,29,,,
2001,3180,5,132,2001-05-12,24.0,3000.0,602.0,586.0,610.0,0.1,26,,,
2001,3180,5,133,2001-05-13,333.0,5140.0,729.0,615.0,943.0,0.0,9,,,
2001,3180,5,134,2001-05-14,9.0,8510.0,921.0,892.0,952.0,0.0,9,,,
2001,3180,5,135,2001-05-15,-95.0,6960.0,813.0,618.0,857.0,0.0,8,,,
2001,3180,5,136,2001-05-16,-262.0,3450.0,582.0,567.0,595.0,0.0,8,,,
2001,3180,5,137,2001-05-17,-49.0,2910.0,540.0,534.0,546.0,0.9,8,,,
2001,3180,5,138,2001-05-18,-22.0,2500.0,506.0,487.0,524.0,2.6,8,,,
2004,3180,5,133,2004-05-12,4.0,227.0,248.0,247.0,248.0,0.0,23,,,
2004,3180,5,134,2004-05-13,6.0,274.0,252.0,250.0,254.0,0.0,23,,,
2004,3180,5,135,2004-05-14,14.0,348.0,263.0,258.0,268.0,0.0,23,,,
2004,3180,5,136,2004-05-15,72.0,487.0,290.0,268.0,340.0,0.05,"26,25",,,
2004,3180,5,137,2004-05-16,34.0,889.0,359.0,344.0,374.0,0.1,26,,,
2004,3180,5,138,2004-05-17,137.0,1470.0,436.0,375.0,511.0,0.1,"8,26",,,
2004,3180,5,139,2004-05-18,11.0,2300.0,516.0,512.0,522.0,0.1,"8,27",,,
2012,3180,5,133,2012-05-12,-153.0,4330.0,668.0,585.0,740.0,0.4,"9, 8",,,
2012,3180,5,134,2012-05-13,-131.0,3570.0,593.0,580.0,609.0,0.2,8,,,
2012,3180,5,135,2012-05-14,13.0,3970.0,613.0,602.0,622.0,0.6,8,,,
2012,3180,5,136,2012-05-15,-25.0,3790.0,595.0,593.0,597.0,1.3,29,,,
2012,3180,5,137,2012-05-16,5.0,3800.0,596.0,590.0,602.0,1.5,29,,,
2012,3180,5,138,2012-05-17,15.0,4040.0,612.0,607.0,617.0,1.8,29,,,
2012,3180,5,139,2012-05-18,103.0,4980.0,672.0,623.0,720.0,1.5,29,,,
1993,3229,5,132,1993-05-12,10.0,466.0,108.0,105.0,110.0,,16,,,
1993,3229,5,133,1993-05-13,9.0,508.0,117.0,115.0,119.0,,47,,,
1993,3229,5,134,1993-05-14,12.0,574.0,128.0,124.0,131.0,,47,,,
1993,3229,5,135,1993-05-15,23.0,640.0,146.0,138.0,154.0,,47,,,
1993,3229,5,136,1993-05-16,20.0,834.0,168.0,161.0,174.0,,47,,,
1993,3229,5,137,1993-05-17,31.0,1050.0,198.0,191.0,205.0,,47,,,
1993,3229,5,138,1993-05-18,26.0,1350.0,227.0,223.0,231.0,,23,,,
1997,3229,5,132,1997-05-12,18.0,1200.0,178.0,169.0,187.0,0.0,23,,,
1997,3229,5,133,1997-05-13,63.0,1630.0,221.0,191.0,250.0,0.0,23,,,
1997,3229,5,134,1997-05-14,148.0,3630.0,369.0,340.0,398.0,0.0,23,,,
1997,3229,5,135,1997-05-15,282.0,7990.0,613.0,546.0,680.0,0.0,"9,23",,,
1997,3229,5,136,1997-05-16,265.0,13100.0,757.0,689.0,945.0,13.2,9,,,
1997,3229,5,137,1997-05-17,-24.0,18500.0,891.0,845.0,921.0,13.9,9,,,
1997,3229,5,138,1997-05-18,-97.0,16400.0,790.0,739.0,824.0,15.0,9,,,
2001,3229,5,132,2001-05-12,17.0,1070.0,227.0,223.0,231.0,,16,,,
2001,3229,5,133,2001-05-13,27.0,1270.0,249.0,239.0,258.0,,16,,,
2001,3229,5,134,2001-05-14,456.0,3470.0,459.0,273.0,714.0,0.15,"25,16",,,
2001,3229,5,135,2001-05-15,191.0,10400.0,834.0,797.0,905.0,0.15,25,,,
2001,3229,5,136,2001-05-16,320.0,20500.0,1127.0,1022.0,1225.0,0.15,9,,,
2001,3229,5,137,2001-05-17,26.0,23300.0,1210.0,1190.0,1251.0,0.2,9,,,
2001,3229,5,138,2001-05-18,1.0,25400.0,1230.0,1215.0,1252.0,0.3,8,,,
2004,3229,5,133,2004-05-12,4.0,730.0,129.0,129.0,129.0,,16,,,
2004,3229,5,134,2004-05-13,7.0,774.0,136.0,136.0,136.0,,16,,,
2004,3229,5,135,2004-05-14,6.0,820.0,142.0,142.0,142.0,,16,,,
2004,3229,5,136,2004-05-15,10.0,889.0,150.0,148.0,152.0,,16,,,
2004,3229,5,137,2004-05-16,15.0,981.0,161.0,155.0,167.0,,23,,,
2004,3229,5,138,2004-05-17,29.0,1220.0,189.0,182.0,196.0,,23,,,
2004,3229,5,139,2004-05-18,25.0,1490.0,215.0,209.0,221.0,,23,,,
2012,3229,5,133,2012-05-12,-94.0,20400.0,1040.0,1036.0,1047.0,0.2,"9, 8",,,
2012,3229,5,134,2012-05-13,-3.0,23400.0,1039.0,1036.0,1044.0,0.3,"9, 8",,,
2012,3229,5,135,2012-05-14,13.0,28400.0,1047.0,1038.0,1057.0,0.3,8,,,
2012,3229,5,136,2012-05-15,11.0,31900.0,1062.0,1057.0,1068.0,0.5,"8,27",,,
2012,3229,5,137,2012-05-16,11.0,34500.0,1071.0,1069.0,1079.0,0.7,"8,29",,,
2012,3229,5,138,2012-05-17,13.0,36000.0,1085.0,1082.0,1092.0,1.1,29,,,
2012,3229,5,139,2012-05-18,20.0,37000.0,1101.0,1094.0,1112.0,4.2,29,,,
1993,3230,5,132,1993-05-12,6.0,,125.0,124.0,125.0,,47,,,
1993,3230,5,133,1993-05-13,11.0,,135.0,133.0,136.0,,47,,,
1993,3230,5,134,1993-05-14,16.0,,149.0,145.0,152.0,,47,,,
1993,3230,5,135,1993-05-15,19.0,,166.0,160.0,171.0,,47,,,
1993,3230,5,136,1993-05-16,20.0,,186.0,180.0,191.0,,47,,,
1993,3230,5,137,1993-05-17,38.0,,215.0,200.0,229.0,,47,,,
1993,3230,5,138,1993-05-18,54.0,,268.0,253.0,283.0,,47,,,
1997,3230,5,132,1997-05-12,58.0,,574.0,556.0,591.0,0.4,23,,,
1997,3230,5,133,1997-05-13,68.0,,634.0,608.0,659.0,0.4,"26,25",,,
1997,3230,5,134,1997-05-14,27.0,,679.0,674.0,686.0,0.6,"11,26,25",,,
1997,3230,5,135,1997-05-15,29.0,,708.0,686.0,715.0,0.5,"26,25",,,
1997,3230,5,136,1997-05-16,33.0,,707.0,676.0,748.0,0.5,"11,12",,,
1997,3230,5,137,1997-05-17,-23.0,,705.0,692.0,725.0,0.6,"11,12, 9",,,
1997,3230,5,138,1997-05-18,1.0,,715.0,696.0,726.0,0.5,9,,,
2001,3230,5,132,2001-05-12,0.0,,211.0,211.0,211.0,,16,,,
2001,3230,5,133,2001-05-13,0.0,,211.0,211.0,211.0,,16,,,
2001,3230,5,134,2001-05-14,19.0,,226.0,221.0,230.0,,16,,,
2001,3230,5,135,2001-05-15,109.0,,295.0,251.0,339.0,,16,,,
2001,3230,5,136,2001-05-16,281.0,,516.0,430.0,620.0,0.5,23,,,
2001,3230,5,137,2001-05-17,110.0,,727.0,693.0,730.0,0.3,"26,25",,,
2001,3230,5,138,2001-05-18,139.0,,788.0,737.0,869.0,0.2,"26,25",,,
2004,3230,5,133,2004-05-12,9.0,,132.0,129.0,134.0,,16,,,
2004,3230,5,134,2004-05-13,10.0,,141.0,138.0,144.0,,16,,,
2004,3230,5,135,2004-05-14,12.0,,154.0,151.0,156.0,,16,,,
2004,3230,5,136,2004-05-15,20.0,,172.0,168.0,176.0,,16,,,
2004,3230,5,137,2004-05-16,19.0,,189.0,183.0,195.0,,16,,,
2004,3230,5,138,2004-05-17,29.0,,218.0,212.0,224.0,,16,,,
2004,3230,5,139,2004-05-18,33.0,,249.0,240.0,257.0,,16,,,
2012,3230,5,133,2012-05-12,221.0,,751.0,688.0,951.0,0.0,"12,26",,,
2012,3230,5,134,2012-05-13,52.0,,987.0,969.0,1003.0,0.0,12,,,
2012,3230,5,135,2012-05-14,16.0,,1013.0,1004.0,1019.0,0.0,"11,12",,,
2012,3230,5,136,2012-05-15,-11.0,,991.0,924.0,1008.0,0.3,"11, 9",,,
2012,3230,5,137,2012-05-16,-104.0,,879.0,851.0,904.0,0.0,"9, 8",,,
2012,3230,5,138,2012-05-17,-42.0,,850.0,843.0,862.0,0.1,8,,,
2012,3230,5,139,2012-05-18,69.0,,882.0,865.0,931.0,0.3,8,,,
1993,3554,5,132,1993-05-12,4.0,246.0,298.0,297.0,299.0,0.4,"8,27",,,
1993,3554,5,133,1993-05-13,2.0,258.0,300.0,299.0,301.0,0.5,"8,27",,,
1993,3554,5,134,1993-05-14,1.0,269.0,302.0,302.0,302.0,2.0,"8,27",,,
1993,3554,5,135,1993-05-15,3.0,281.0,304.0,303.0,305.0,3.0,"8,27",,,
1993,3554,5,136,1993-05-16,4.0,293.0,307.0,305.0,309.0,2.8,"8,27",,,
1993,3554,5,137,1993-05-17,21.0,304.0,327.0,324.0,330.0,3.1,"8,27",,,
1993,3554,5,138,1993-05-18,20.0,316.0,341.0,331.0,350.0,4.8,"8,27",,,
1997,3554,5,132,1997-05-12,64.0,808.0,387.0,373.0,400.0,3.9,29,,,
1997,3554,5,133,1997-05-13,49.0,806.0,445.0,441.0,449.0,3.9,29,,,
1997,3554,5,134,1997-05-14,19.0,803.0,461.0,454.0,468.0,3.6,29,,,
1997,3554,5,135,1997-05-15,40.0,801.0,499.0,490.0,508.0,4.6,29,,,
1997,3554,5,136,1997-05-16,10.0,799.0,516.0,514.0,518.0,4.7,29,,,
1997,3554,5,137,1997-05-17,2.0,797.0,520.0,520.0,520.0,5.7,29,,,
1997,3554,5,138,1997-05-18,-2.0,794.0,515.0,512.0,518.0,6.7,29,,,
2001,3554,5,132,2001-05-12,-73.0,,312.0,306.0,317.0,4.1,9,,,
2001,3554,5,133,2001-05-13,4683.0,,312.0,5000.0,5000.0,4.15,"9,27",,,
2001,3554,5,134,2001-05-14,0.0,,312.0,5000.0,5000.0,4.2,"9,27",,,
2001,3554,5,135,2001-05-15,0.0,,312.0,5000.0,5000.0,4.2,"9,27",,,
2001,3554,5,136,2001-05-16,0.0,,312.0,5000.0,5000.0,4.15,"8,27",,,
2001,3554,5,137,2001-05-17,0.0,,312.0,5000.0,5000.0,4.45,"8,29,27",,,
2001,3554,5,138,2001-05-18,0.0,,312.0,5000.0,5000.0,4.55,29,,,
2012,3554,5,133,2012-05-12,49.0,788.0,579.0,570.0,587.0,0.8,9,,,
2012,3554,5,134,2012-05-13,15.0,866.0,597.0,592.0,602.0,1.2,9,,,
2012,3554,5,135,2012-05-14,2.0,896.0,599.0,594.0,604.0,2.0,9,,,
2012,3554,5,136,2012-05-15,-16.0,888.0,586.0,584.0,588.0,2.8,8,,,
2012,3554,5,137,2012-05-16,-13.0,894.0,575.0,575.0,575.0,3.2,8,,,
2012,3554,5,138,2012-05-17,5.0,924.0,577.0,573.0,580.0,3.4,8,,,
2012,3554,5,139,2012-05-18,3.0,1050.0,578.0,573.0,583.0,3.6,29,,,
1993,3555,5,132,1993-05-12,-10.0,,377.0,375.0,379.0,0.2,"8,26,27",,,
1993,3555,5,133,1993-05-13,-20.0,,357.0,354.0,359.0,0.0,"8,27",,,
1993,3555,5,134,1993-05-14,102.0,,428.0,394.0,461.0,0.8,"9,27",,,
1993,3555,5,135,1993-05-15,-20.0,,437.0,432.0,441.0,1.9,"9,27",,,
1993,3555,5,136,1993-05-16,67.0,,478.0,448.0,508.0,3.0,"9, 8",,,
1993,3555,5,137,1993-05-17,-13.0,,489.0,483.0,495.0,3.0,8,,,
1993,3555,5,138,1993-05-18,-20.0,,475.0,475.0,475.0,3.5,8,,,
1997,3555,5,132,1997-05-12,22.0,,313.0,299.0,327.0,2.6,"8,27",,,
1997,3555,5,133,1997-05-13,10.0,,330.0,322.0,337.0,3.2,27,,,
1997,3555,5,134,1997-05-14,6.0,,336.0,329.0,343.0,3.4,27,,,
1997,3555,5,135,1997-05-15,25.0,,360.0,351.0,368.0,4.0,27,,,
1997,3555,5,136,1997-05-16,14.0,,378.0,374.0,382.0,4.7,27,,,
1997,3555,5,137,1997-05-17,198.0,,494.0,408.0,580.0,6.2,"29,27",,,
1997,3555,5,138,1997-05-18,114.0,,665.0,596.0,694.0,6.8,29,,,
2001,3555,5,132,2001-05-12,434.0,,821.0,641.0,1000.0,0.35,"9,25,27",,,
2001,3555,5,133,2001-05-13,-10.0,,899.0,856.0,990.0,0.1,"9,27",,,
2001,3555,5,134,2001-05-14,-187.0,,802.0,801.0,803.0,0.1,"9,27",,,
2001,3555,5,135,2001-05-15,44.0,,843.0,838.0,847.0,0.15,"9,27",,,
2001,3555,5,136,2001-05-16,76.0,,909.0,895.0,923.0,0.15,"8,27",,,
2001,3555,5,137,2001-05-17,-13.0,,896.0,882.0,910.0,0.6,"8,27",,,
2001,3555,5,138,2001-05-18,-64.0,,828.0,810.0,846.0,1.15,"8,27",,,
2012,3555,5,133,2012-05-12,-155.0,,576.0,574.0,577.0,0.6,9,,,
2012,3555,5,134,2012-05-13,-6.0,,556.0,540.0,571.0,1.0,9,,,
2012,3555,5,135,2012-05-14,-52.0,,508.0,496.0,519.0,1.3,9,,,
2012,3555,5,136,2012-05-15,164.0,,591.0,498.0,683.0,0.8,9,,,
2012,3555,5,137,2012-05-16,195.0,,825.0,772.0,878.0,0.9,9,,,
2012,3555,5,138,2012-05-17,46.0,,913.0,901.0,924.0,0.4,8,,,
2012,3555,5,139,2012-05-18,-14.0,,890.0,870.0,910.0,0.3,8,,,
1989,3019,5,139,1989-05-19,20.0,,311.0,306.0,316.0,4.9,29,,,
1989,3019,5,140,1989-05-20,11.0,,325.0,323.0,327.0,5.3,29,,,
1989,3019,5,141,1989-05-21,6.0,,331.0,328.0,333.0,5.7,29,,,
1989,3019,5,142,1989-05-22,15.0,,345.0,341.0,348.0,6.2,29,,,
1989,3019,5,143,1989-05-23,34.0,,375.0,368.0,382.0,6.5,29,,,
1989,3019,5,144,1989-05-24,29.0,,405.0,398.0,411.0,7.2,29,,,
1989,3019,5,145,1989-05-25,31.0,,435.0,428.0,442.0,7.8,29,,,
2003,3019,5,139,2003-05-19,12.0,,276.0,274.0,278.0,2.6,29,,,
2003,3019,5,140,2003-05-20,-7.0,,269.0,266.0,271.0,3.1,29,,,
2003,3019,5,141,2003-05-21,-10.0,,260.0,259.0,261.0,4.0,29,,,
2003,3019,5,142,2003-05-22,-6.0,,253.0,251.0,255.0,5.0,29,,,
2003,3019,5,143,2003-05-23,-9.0,,245.0,244.0,246.0,6.2,29,,,
2003,3019,5,144,2003-05-24,-5.0,,225.0,208.0,241.0,7.0,29,,,
2003,3019,5,145,2003-05-25,-58.0,,171.0,158.0,183.0,7.7,29,,,
2005,3019,5,139,2005-05-19,10.0,,287.0,284.0,289.0,5.35,29,,,
2005,3019,5,140,2005-05-20,8.0,,295.0,293.0,297.0,5.7,29,,,
2005,3019,5,141,2005-05-21,2.0,,298.0,297.0,299.0,6.15,29,,,
2005,3019,5,142,2005-05-22,-5.0,,291.0,288.0,294.0,6.6,29,,,
2005,3019,5,143,2005-05-23,-11.0,,283.0,283.0,283.0,7.55,29,,,
2005,3019,5,144,2005-05-24,17.0,,295.0,289.0,300.0,8.2,29,,,
2005,3019,5,145,2005-05-25,22.0,,317.0,312.0,322.0,7.0,29,,,
2013,3019,5,139,2013-05-19,-33.0,,210.0,185.0,234.0,6.1,29,,,
2013,3019,5,140,2013-05-20,-32.0,,193.0,184.0,202.0,6.3,29,,,
2013,3019,5,141,2013-05-21,-26.0,,170.0,164.0,176.0,6.4,29,,,
2013,3019,5,142,2013-05-22,-20.0,,153.0,149.0,156.0,6.7,29,,,
2013,3019,5,143,2013-05-23,-12.0,,144.0,144.0,144.0,6.9,29,,,
2013,3019,5,144,2013-05-24,5.0,,147.0,144.0,149.0,7.2,29,,,
2013,3019,5,145,2013-05-25,22.0,,162.0,152.0,171.0,7.3,29,,,
1989,3021,5,139,1989-05-19,23.0,3780.0,453.0,447.0,459.0,5.0,29,,,
1989,3021,5,140,1989-05-20,17.0,4090.0,473.0,469.0,476.0,5.3,29,,,
1989,3021,5,141,1989-05-21,8.0,4250.0,483.0,481.0,484.0,5.5,29,,,
1989,3021,5,142,1989-05-22,14.0,4470.0,497.0,495.0,498.0,5.7,29,,,
1989,3021,5,143,1989-05-23,14.0,4700.0,511.0,509.0,512.0,6.1,29,,,
1989,3021,5,144,1989-05-24,40.0,5080.0,534.0,516.0,552.0,6.5,29,,,
1989,3021,5,145,1989-05-25,31.0,5810.0,577.0,570.0,583.0,7.6,29,,,
2003,3021,5,139,2003-05-19,13.0,3300.0,417.0,415.0,419.0,7.0,29,,,
2003,3021,5,140,2003-05-20,2.0,3310.0,418.0,415.0,421.0,8.05,29,,,
2003,3021,5,141,2003-05-21,-17.0,3140.0,404.0,404.0,404.0,8.0,29,,,
2003,3021,5,142,2003-05-22,-7.0,3040.0,396.0,394.0,397.0,7.3,29,,,
2003,3021,5,143,2003-05-23,-7.0,2910.0,385.0,379.0,390.0,7.2,29,,,
2003,3021,5,144,2003-05-24,-29.0,2590.0,356.0,350.0,361.0,7.85,29,,,
2003,3021,5,145,2003-05-25,-39.0,2110.0,310.0,298.0,322.0,7.8,29,,,
2005,3021,5,139,2005-05-19,8.0,3390.0,424.0,421.0,426.0,6.7,29,,,
2005,3021,5,140,2005-05-20,8.0,3500.0,433.0,431.0,434.0,7.3,29,,,
2005,3021,5,141,2005-05-21,4.0,3550.0,437.0,436.0,438.0,7.5,29,,,
2005,3021,5,142,2005-05-22,3.0,3580.0,439.0,437.0,441.0,8.2,29,,,
2005,3021,5,143,2005-05-23,-14.0,3420.0,427.0,426.0,427.0,8.3,29,,,
2005,3021,5,144,2005-05-24,11.0,3510.0,434.0,429.0,438.0,9.2,29,,,
2005,3021,5,145,2005-05-25,22.0,3840.0,459.0,457.0,460.0,9.2,29,,,
2013,3021,5,139,2013-05-19,-30.0,2850.0,336.0,329.0,342.0,6.0,29,,,
2013,3021,5,140,2013-05-20,-29.0,2610.0,311.0,308.0,313.0,6.4,29,,,
2013,3021,5,141,2013-05-21,-8.0,2500.0,299.0,292.0,305.0,6.4,29,,,
2013,3021,5,142,2013-05-22,-24.0,2300.0,277.0,272.0,281.0,6.7,29,,,
2013,3021,5,143,2013-05-23,-13.0,2220.0,267.0,266.0,268.0,7.5,29,,,
2013,3021,5,144,2013-05-24,1.0,2220.0,268.0,266.0,269.0,9.0,29,,,
2013,3021,5,145,2013-05-25,20.0,2350.0,283.0,276.0,289.0,12.1,29,,,
1989,3024,5,139,1989-05-19,35.0,,431.0,419.0,443.0,4.0,27,,,
1989,3024,5,140,1989-05-20,19.0,,459.0,455.0,462.0,4.1,27,,,
1989,3024,5,141,1989-05-21,16.0,,475.0,471.0,478.0,3.7,27,,,
1989,3024,5,142,1989-05-22,2.0,,480.0,479.0,480.0,4.8,27,,,
1989,3024,5,143,1989-05-23,5.0,,483.0,481.0,485.0,5.5,27,,,
1989,3024,5,144,1989-05-24,24.0,,503.0,497.0,509.0,6.0,29,,,
