year,station_id,month,day,date,delta_stage_max,discharge,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place
2001,3087,5,147,2001-05-27,72.0,3360.0,439.0,408.0,469.0,6.2,29,,,
2001,3087,5,148,2001-05-28,16.0,3960.0,481.0,477.0,485.0,6.4,29,,,
2001,3087,5,149,2001-05-29,10.0,4060.0,487.0,479.0,495.0,6.55,29,,,
2001,3087,5,150,2001-05-30,-40.0,3470.0,447.0,439.0,455.0,7.2,29,,,
2001,3087,5,151,2001-05-31,-25.0,3140.0,424.0,418.0,430.0,7.45,29,,,
2001,3087,6,152,2001-06-01,-26.0,2860.0,403.0,401.0,404.0,8.0,29,,,
2012,3087,5,147,2012-05-26,48.0,1590.0,302.0,285.0,319.0,7.2,29,,,
2012,3087,5,148,2012-05-27,44.0,2190.0,352.0,341.0,363.0,6.2,29,,,
2012,3087,5,149,2012-05-28,18.0,2510.0,377.0,373.0,381.0,6.4,29,,,
2012,3087,5,150,2012-05-29,-14.0,2250.0,357.0,346.0,367.0,6.3,29,,,
2012,3087,5,151,2012-05-30,-47.0,1790.0,320.0,320.0,320.0,6.3,29,,,
2012,3087,5,152,2012-05-31,6.0,1820.0,323.0,320.0,326.0,5.8,29,,,
2012,3087,6,153,2012-06-01,7.0,1930.0,331.0,329.0,333.0,7.4,29,,,
1993,3106,5,146,1993-05-26,36.0,3170.0,292.0,285.0,299.0,6.9,29,,,
1993,3106,5,147,1993-05-27,42.0,3560.0,330.0,318.0,341.0,6.9,29,,,
1993,3106,5,148,1993-05-28,62.0,4230.0,393.0,383.0,403.0,6.9,29,,,
1993,3106,5,149,1993-05-29,-53.0,3670.0,341.0,331.0,350.0,6.6,29,,,
1993,3106,5,150,1993-05-30,-25.0,3460.0,321.0,316.0,325.0,7.2,29,,,
1993,3106,5,151,1993-05-31,-16.0,3340.0,309.0,309.0,309.0,7.3,29,,,
1993,3106,6,152,1993-06-01,2.0,3300.0,305.0,299.0,311.0,7.8,29,,,
1997,3106,5,146,1997-05-26,6.0,5820.0,523.0,501.0,544.0,7.4,29,,,
1997,3106,5,147,1997-05-27,36.0,6220.0,552.0,524.0,580.0,6.7,29,,,
1997,3106,5,148,1997-05-28,-77.0,5530.0,501.0,498.0,503.0,7.1,29,,,
1997,3106,5,149,1997-05-29,158.0,6970.0,606.0,550.0,661.0,7.3,29,,,
1997,3106,5,150,1997-05-30,31.0,7910.0,670.0,647.0,692.0,6.3,29,,,
1997,3106,5,151,1997-05-31,-90.0,6570.0,577.0,552.0,602.0,6.3,29,,,
1997,3106,6,152,1997-06-01,-79.0,5580.0,505.0,487.0,523.0,7.2,29,,,
2001,3106,5,146,2001-05-26,23.0,5600.0,506.0,483.0,528.0,6.35,29,,,
2001,3106,5,147,2001-05-27,100.0,6970.0,606.0,583.0,628.0,5.85,29,,,
2001,3106,5,148,2001-05-28,-40.0,6230.0,553.0,518.0,588.0,5.15,29,,,
2001,3106,5,149,2001-05-29,-126.0,4870.0,448.0,434.0,462.0,5.55,29,,,
2001,3106,5,150,2001-05-30,-39.0,4540.0,420.0,417.0,423.0,6.35,29,,,
2001,3106,5,151,2001-05-31,-22.0,4300.0,399.0,396.0,401.0,7.1,29,,,
2001,3106,6,152,2001-06-01,77.0,4930.0,453.0,428.0,478.0,7.8,29,,,
2012,3106,5,147,2012-05-26,167.0,6180.0,543.0,512.0,574.0,6.6,29,,,
2012,3106,5,148,2012-05-27,108.0,7930.0,672.0,661.0,682.0,6.2,29,,,
2012,3106,5,149,2012-05-28,-14.0,7590.0,648.0,628.0,668.0,5.4,29,,,
2012,3106,5,150,2012-05-29,-27.0,7300.0,627.0,612.0,641.0,6.0,29,,,
2012,3106,5,151,2012-05-30,31.0,7800.0,663.0,654.0,672.0,6.2,29,,,
2012,3106,5,152,2012-05-31,36.0,8120.0,686.0,664.0,708.0,6.6,29,,,
2012,3106,6,153,2012-06-01,156.0,9810.0,803.0,767.0,864.0,6.8,29,,,
1993,3169,5,146,1993-05-26,58.0,2230.0,522.0,512.0,532.0,6.6,29,,,
1993,3169,5,147,1993-05-27,46.0,2610.0,574.0,570.0,578.0,6.2,29,,,
1993,3169,5,148,1993-05-28,22.0,2800.0,599.0,597.0,600.0,5.5,29,,,
1993,3169,5,149,1993-05-29,96.0,3580.0,687.0,677.0,696.0,5.7,29,,,
1993,3169,5,150,1993-05-30,-34.0,3280.0,655.0,647.0,662.0,6.3,29,,,
1993,3169,5,151,1993-05-31,-31.0,2980.0,620.0,609.0,631.0,7.0,29,,,
1993,3169,6,152,1993-06-01,-40.0,2570.0,569.0,546.0,591.0,7.5,29,,,
1997,3169,5,146,1997-05-26,-84.0,5160.0,840.0,823.0,856.0,7.1,29,,,
1997,3169,5,147,1997-05-27,-53.0,4740.0,801.0,799.0,803.0,7.4,29,,,
1997,3169,5,148,1997-05-28,-5.0,4680.0,795.0,791.0,798.0,7.7,29,,,
1997,3169,5,149,1997-05-29,-36.0,4160.0,746.0,730.0,762.0,8.3,29,,,
1997,3169,5,150,1997-05-30,-36.0,3960.0,726.0,725.0,726.0,8.6,29,,,
1997,3169,5,151,1997-05-31,-15.0,3720.0,702.0,692.0,711.0,8.5,29,,,
1997,3169,6,152,1997-06-01,-41.0,3330.0,660.0,650.0,670.0,8.3,29,,,
2001,3169,5,146,2001-05-26,-32.0,2140.0,509.0,502.0,515.0,8.6,29,,,
2001,3169,5,147,2001-05-27,-14.0,2070.0,500.0,498.0,501.0,8.1,29,,,
2001,3169,5,148,2001-05-28,32.0,2250.0,524.0,514.0,533.0,7.9,29,,,
2001,3169,5,149,2001-05-29,2.0,2220.0,521.0,506.0,535.0,8.3,29,,,
2001,3169,5,150,2001-05-30,-72.0,1670.0,442.0,421.0,463.0,8.7,29,,,
2001,3169,5,151,2001-05-31,-67.0,1390.0,393.0,390.0,396.0,9.3,29,,,
2001,3169,6,152,2001-06-01,24.0,1480.0,409.0,397.0,420.0,10.7,29,,,
2004,3169,5,147,2004-05-26,-61.0,3280.0,654.0,630.0,677.0,4.8,"29,27",,,
2004,3169,5,148,2004-05-27,3.0,3260.0,652.0,623.0,680.0,5.2,29,,,
2004,3169,5,149,2004-05-28,141.0,4740.0,801.0,780.0,821.0,5.3,29,,,
2004,3169,5,150,2004-05-29,-18.0,4490.0,777.0,750.0,803.0,6.2,29,,,
2004,3169,5,151,2004-05-30,-101.0,3400.0,668.0,634.0,702.0,6.7,29,,,
2004,3169,5,152,2004-05-31,-113.0,2560.0,567.0,545.0,589.0,7.6,29,,,
2004,3169,6,153,2004-06-01,-66.0,2190.0,516.0,508.0,523.0,8.9,29,,,
2012,3169,5,147,2012-05-26,222.0,4700.0,797.0,758.0,835.0,5.7,29,,,
2012,3169,5,148,2012-05-27,18.0,5270.0,850.0,846.0,853.0,5.8,29,,,
2012,3169,5,149,2012-05-28,-24.0,4850.0,811.0,792.0,829.0,6.1,29,,,
2012,3169,5,150,2012-05-29,-62.0,4220.0,752.0,736.0,767.0,6.2,29,,,
2012,3169,5,151,2012-05-30,-57.0,3690.0,699.0,688.0,710.0,6.8,29,,,
2012,3169,5,152,2012-05-31,-46.0,3320.0,659.0,653.0,664.0,8.1,29,,,
2012,3169,6,153,2012-06-01,-4.0,3290.0,655.0,650.0,660.0,8.9,29,,,
1993,3180,5,146,1993-05-26,-3.0,823.0,311.0,308.0,313.0,3.6,29,,,
1993,3180,5,147,1993-05-27,64.0,1140.0,358.0,338.0,377.0,5.5,29,,,
1993,3180,5,148,1993-05-28,92.0,1860.0,443.0,397.0,469.0,4.9,29,,,
1993,3180,5,149,1993-05-29,55.0,2500.0,502.0,480.0,524.0,4.0,29,,,
1993,3180,5,150,1993-05-30,-26.0,2320.0,486.0,474.0,498.0,3.7,29,,,
1993,3180,5,151,1993-05-31,-46.0,1910.0,448.0,444.0,452.0,5.5,29,,,
1993,3180,6,152,1993-06-01,-14.0,1780.0,434.0,429.0,438.0,5.3,29,,,
1997,3180,5,146,1997-05-26,41.0,3130.0,549.0,544.0,554.0,7.6,29,,,
1997,3180,5,147,1997-05-27,-24.0,2830.0,528.0,525.0,530.0,6.2,29,,,
1997,3180,5,148,1997-05-28,62.0,3310.0,562.0,532.0,592.0,5.9,29,,,
1997,3180,5,149,1997-05-29,30.0,3660.0,587.0,551.0,622.0,5.2,29,,,
1997,3180,5,150,1997-05-30,-82.0,2920.0,534.0,527.0,540.0,5.1,29,,,
1997,3180,5,151,1997-05-31,-17.0,2740.0,521.0,518.0,523.0,5.5,29,,,
1997,3180,6,152,1997-06-01,-31.0,2230.0,478.0,463.0,492.0,5.2,29,,,
2001,3180,5,146,2001-05-26,2.0,2000.0,457.0,454.0,459.0,5.75,29,,,
2001,3180,5,147,2001-05-27,-10.0,1910.0,448.0,447.0,449.0,4.1,29,,,
2001,3180,5,148,2001-05-28,35.0,2080.0,465.0,445.0,484.0,4.4,29,,,
2001,3180,5,149,2001-05-29,57.0,2800.0,525.0,508.0,541.0,4.7,29,,,
2001,3180,5,150,2001-05-30,-41.0,2340.0,488.0,475.0,500.0,6.0,29,,,
2001,3180,5,151,2001-05-31,-64.0,1640.0,419.0,401.0,436.0,6.9,29,,,
2001,3180,6,152,2001-06-01,-19.0,1480.0,401.0,384.0,417.0,6.9,29,,,
2004,3180,5,147,2004-05-26,4.0,2870.0,531.0,530.0,532.0,3.4,29,,,
2004,3180,5,148,2004-05-27,-4.0,2830.0,528.0,527.0,528.0,4.0,29,,,
2004,3180,5,149,2004-05-28,-6.0,2730.0,520.0,518.0,522.0,4.4,29,,,
2004,3180,5,150,2004-05-29,-5.0,2630.0,512.0,507.0,517.0,6.1,29,,,
2004,3180,5,151,2004-05-30,-25.0,2350.0,489.0,486.0,492.0,6.9,29,,,
2004,3180,5,152,2004-05-31,-24.0,2110.0,467.0,466.0,468.0,7.25,29,,,
2004,3180,6,153,2004-06-01,-23.0,1870.0,444.0,443.0,445.0,8.25,29,,,
2012,3180,5,147,2012-05-26,-2.0,2820.0,527.0,526.0,527.0,9.1,29,,,
2012,3180,5,148,2012-05-27,62.0,3280.0,560.0,531.0,589.0,8.8,29,,,
2012,3180,5,149,2012-05-28,24.0,4060.0,613.0,612.0,613.0,8.6,29,,,
2012,3180,5,150,2012-05-29,41.0,4570.0,646.0,638.0,654.0,8.9,29,,,
2012,3180,5,151,2012-05-30,13.0,4770.0,659.0,651.0,667.0,9.1,29,,,
2012,3180,5,152,2012-05-31,-33.0,4360.0,633.0,632.0,634.0,12.9,29,,,
2012,3180,6,153,2012-06-01,39.0,4730.0,656.0,638.0,673.0,15.4,29,,,
1993,3229,5,146,1993-05-26,-18.0,25900.0,1023.0,1018.0,1028.0,2.6,8,,,
1993,3229,5,147,1993-05-27,-19.0,28200.0,1004.0,999.0,1009.0,2.8,8,,,
1993,3229,5,148,1993-05-28,-9.0,30200.0,995.0,989.0,1000.0,3.6,8,,,
1993,3229,5,149,1993-05-29,-24.0,28800.0,957.0,938.0,976.0,4.5,29,,,
1993,3229,5,150,1993-05-30,-72.0,24500.0,872.0,840.0,904.0,5.3,29,,,
1993,3229,5,151,1993-05-31,-104.0,20500.0,789.0,778.0,800.0,6.0,29,,,
1993,3229,6,152,1993-06-01,-59.0,18300.0,741.0,741.0,741.0,5.8,29,,,
1997,3229,5,146,1997-05-26,12.0,33000.0,1032.0,1031.0,1032.0,5.7,29,,,
1997,3229,5,147,1997-05-27,6.0,33300.0,1038.0,1037.0,1038.0,6.1,29,,,
1997,3229,5,148,1997-05-28,4.0,33500.0,1041.0,1039.0,1042.0,6.4,29,,,
1997,3229,5,149,1997-05-29,3.0,33700.0,1045.0,1045.0,1045.0,7.0,29,,,
1997,3229,5,150,1997-05-30,3.0,33800.0,1047.0,1045.0,1048.0,7.2,29,,,
1997,3229,5,151,1997-05-31,6.0,34200.0,1053.0,1051.0,1054.0,7.3,29,,,
1997,3229,6,152,1997-06-01,8.0,34600.0,1060.0,1058.0,1062.0,7.5,29,,,
2001,3229,5,146,2001-05-26,-53.0,13100.0,615.0,607.0,623.0,4.7,29,,,
2001,3229,5,147,2001-05-27,-12.0,12800.0,606.0,601.0,611.0,5.95,29,,,
2001,3229,5,148,2001-05-28,60.0,14600.0,655.0,638.0,671.0,6.6,29,,,
2001,3229,5,149,2001-05-29,37.0,16500.0,701.0,694.0,708.0,6.3,29,,,
2001,3229,5,150,2001-05-30,15.0,17300.0,719.0,714.0,723.0,8.1,29,,,
2001,3229,5,151,2001-05-31,11.0,17900.0,732.0,729.0,734.0,9.65,29,,,
2001,3229,6,152,2001-06-01,-2.0,17800.0,729.0,726.0,732.0,8.75,29,,,
2004,3229,5,147,2004-05-26,-37.0,23000.0,865.0,862.0,867.0,1.3,8,,,
2004,3229,5,148,2004-05-27,8.0,23700.0,871.0,864.0,875.0,1.7,8,,,
2004,3229,5,149,2004-05-28,19.0,24700.0,885.0,875.0,894.0,2.85,8,,,
2004,3229,5,150,2004-05-29,15.0,25700.0,903.0,896.0,909.0,3.35,8,,,
2004,3229,5,151,2004-05-30,32.0,27400.0,932.0,914.0,941.0,3.3,"8,29",,,
2004,3229,5,152,2004-05-31,27.0,28900.0,959.0,943.0,968.0,3.5,29,,,
2004,3229,6,153,2004-06-01,22.0,30200.0,989.0,970.0,990.0,5.4,29,,,
2012,3229,5,147,2012-05-26,-42.0,32000.0,1016.0,999.0,1032.0,7.4,29,,,
2012,3229,5,148,2012-05-27,-41.0,30600.0,991.0,990.0,991.0,7.8,29,,,
2012,3229,5,149,2012-05-28,-6.0,29800.0,975.0,965.0,985.0,8.2,29,,,
2012,3229,5,150,2012-05-29,3.0,29900.0,977.0,965.0,988.0,8.7,29,,,
2012,3229,5,151,2012-05-30,9.0,30900.0,996.0,995.0,997.0,9.1,29,,,
2012,3229,5,152,2012-05-31,12.0,31600.0,1009.0,1009.0,1009.0,9.3,29,,,
2012,3229,6,153,2012-06-01,-7.0,30900.0,996.0,990.0,1002.0,9.2,29,,,
1993,3230,5,146,1993-05-26,-70.0,,903.0,889.0,924.0,0.8,9,,,
1993,3230,5,147,1993-05-27,-34.0,,881.0,875.0,890.0,0.8,9,,,
1993,3230,5,148,1993-05-28,32.0,,897.0,871.0,922.0,1.1,8,,,
1993,3230,5,149,1993-05-29,0.0,,920.0,915.0,922.0,1.2,8,,,
1993,3230,5,150,1993-05-30,-11.0,,901.0,891.0,911.0,1.1,8,,,
1993,3230,5,151,1993-05-31,-43.0,,861.0,853.0,868.0,1.8,8,,,
1993,3230,6,152,1993-06-01,-28.0,,829.0,817.0,840.0,3.5,29,,,
1997,3230,5,146,1997-05-26,40.0,,873.0,865.0,880.0,4.9,29,,,
1997,3230,5,147,1997-05-27,17.0,,892.0,886.0,897.0,5.8,29,,,
1997,3230,5,148,1997-05-28,8.0,,903.0,900.0,905.0,6.8,29,,,
1997,3230,5,149,1997-05-29,7.0,,911.0,909.0,912.0,7.6,29,,,
1997,3230,5,150,1997-05-30,4.0,,915.0,914.0,916.0,6.9,29,,,
1997,3230,5,151,1997-05-31,13.0,,925.0,921.0,929.0,7.2,29,,,
1997,3230,6,152,1997-06-01,5.0,,933.0,932.0,934.0,6.8,29,,,
2001,3230,5,146,2001-05-26,-22.0,,949.0,939.0,959.0,0.8,9,,,
2001,3230,5,147,2001-05-27,-37.0,,915.0,908.0,922.0,2.05,8,,,
2001,3230,5,148,2001-05-28,-38.0,,878.0,872.0,884.0,1.8,8,,,
2001,3230,5,149,2001-05-29,-20.0,,862.0,860.0,864.0,1.9,8,,,
2001,3230,5,150,2001-05-30,-3.0,,860.0,858.0,861.0,3.65,8,,,
2001,3230,5,151,2001-05-31,-8.0,,849.0,844.0,853.0,4.3,8,,,
2001,3230,6,152,2001-06-01,-9.0,,841.0,837.0,844.0,4.8,29,,,
2004,3230,5,147,2004-05-26,7.0,,919.0,917.0,921.0,0.0,9,,,
2004,3230,5,148,2004-05-27,1.0,,916.0,910.0,922.0,0.0,"9, 8",,,
2004,3230,5,149,2004-05-28,-2.0,,912.0,906.0,920.0,0.0,"9, 8",,,
2004,3230,5,150,2004-05-29,-12.0,,907.0,905.0,908.0,0.7,8,,,
2004,3230,5,151,2004-05-30,2.0,,908.0,907.0,910.0,2.15,8,,,
2004,3230,5,152,2004-05-31,10.0,,916.0,911.0,920.0,2.3,8,,,
2004,3230,6,153,2004-06-01,4.0,,923.0,922.0,924.0,3.6,8,,,
2012,3230,5,147,2012-05-26,-30.0,,1030.0,1021.0,1038.0,6.6,29,,,
2012,3230,5,148,2012-05-27,-40.0,,984.0,969.0,998.0,6.8,29,,,
2012,3230,5,149,2012-05-28,-49.0,,944.0,939.0,949.0,7.0,29,,,
2012,3230,5,150,2012-05-29,-23.0,,919.0,912.0,926.0,7.3,29,,,
2012,3230,5,151,2012-05-30,-20.0,,904.0,902.0,906.0,7.4,29,,,
2012,3230,5,152,2012-05-31,-6.0,,900.0,900.0,900.0,8.9,29,,,
2012,3230,6,153,2012-06-01,4.0,,903.0,902.0,904.0,10.3,29,,,
1993,3554,5,146,1993-05-26,7.0,410.0,335.0,334.0,336.0,8.0,29,,,
1993,3554,5,147,1993-05-27,6.0,421.0,341.0,340.0,342.0,7.3,29,,,
1993,3554,5,148,1993-05-28,6.0,433.0,346.0,344.0,348.0,7.1,29,,,
1993,3554,5,149,1993-05-29,8.0,445.0,354.0,352.0,356.0,6.5,29,,,
1993,3554,5,150,1993-05-30,6.0,456.0,360.0,358.0,362.0,6.9,29,,,
1993,3554,5,151,1993-05-31,2.0,468.0,363.0,362.0,364.0,6.5,29,,,
1993,3554,6,152,1993-06-01,5.0,464.0,368.0,367.0,369.0,7.8,29,,,
1997,3554,5,146,1997-05-26,0.0,956.0,586.0,585.0,587.0,8.9,29,,,
1997,3554,5,147,1997-05-27,-7.0,939.0,575.0,570.0,580.0,7.9,29,,,
1997,3554,5,148,1997-05-28,-12.0,921.0,567.0,566.0,568.0,9.1,29,,,
1997,3554,5,149,1997-05-29,-8.0,904.0,559.0,558.0,560.0,6.7,29,,,
1997,3554,5,150,1997-05-30,-4.0,886.0,556.0,556.0,556.0,6.3,29,,,
1997,3554,5,151,1997-05-31,-2.0,869.0,552.0,550.0,554.0,6.3,29,,,
1997,3554,6,152,1997-06-01,-3.0,851.0,540.0,529.0,551.0,7.6,29,,,
2001,3554,5,146,2001-05-26,-4333.0,,666.0,665.0,667.0,5.1,29,,,
2001,3554,5,147,2001-05-27,-18.0,,647.0,644.0,649.0,4.9,29,,,
2001,3554,5,148,2001-05-28,-30.0,,616.0,613.0,619.0,4.7,29,,,
2001,3554,5,149,2001-05-29,-53.0,,564.0,561.0,566.0,5.0,29,,,
2001,3554,5,150,2001-05-30,-46.0,,518.0,515.0,520.0,5.05,29,,,
2001,3554,5,151,2001-05-31,-20.0,,500.0,499.0,500.0,5.1,29,,,
2001,3554,6,152,2001-06-01,16.0,,513.0,510.0,516.0,4.1,29,,,
2012,3554,5,147,2012-05-26,-6.0,757.0,483.0,483.0,483.0,5.4,29,,,
2012,3554,5,148,2012-05-27,-1.0,752.0,481.0,479.0,482.0,5.4,29,,,
2012,3554,5,149,2012-05-28,1.0,757.0,483.0,482.0,483.0,5.5,29,,,
2012,3554,5,150,2012-05-29,19.0,802.0,498.0,494.0,502.0,6.5,29,,,
2012,3554,5,151,2012-05-30,-4.0,799.0,497.0,496.0,498.0,6.5,29,,,
2012,3554,5,152,2012-05-31,-4.0,787.0,494.0,493.0,494.0,6.7,29,,,
2012,3554,6,153,2012-06-01,-5.0,769.0,487.0,485.0,489.0,6.4,29,,,
1993,3555,5,146,1993-05-26,62.0,,600.0,589.0,610.0,8.7,29,,,
1993,3555,5,147,1993-05-27,48.0,,649.0,639.0,658.0,7.1,29,,,
1993,3555,5,148,1993-05-28,97.0,,736.0,717.0,755.0,5.3,29,,,
1993,3555,5,149,1993-05-29,-23.0,,707.0,682.0,732.0,4.8,29,,,
1993,3555,5,150,1993-05-30,-63.0,,664.0,658.0,669.0,4.8,29,,,
1993,3555,5,151,1993-05-31,-31.0,,632.0,625.0,638.0,6.3,29,,,
1993,3555,6,152,1993-06-01,-17.0,,620.0,618.0,621.0,6.0,29,,,
1997,3555,5,146,1997-05-26,-48.0,,820.0,813.0,827.0,5.0,29,,,
1997,3555,5,147,1997-05-27,67.0,,888.0,882.0,894.0,5.1,29,,,
1997,3555,5,148,1997-05-28,-58.0,,816.0,796.0,836.0,5.6,29,,,
1997,3555,5,149,1997-05-29,35.0,,837.0,802.0,871.0,6.4,29,,,
1997,3555,5,150,1997-05-30,98.0,,956.0,901.0,969.0,5.7,29,,,
1997,3555,5,151,1997-05-31,4.0,,901.0,859.0,973.0,5.4,29,,,
1997,3555,6,152,1997-06-01,-167.0,,790.0,773.0,806.0,6.3,29,,,
2001,3555,5,146,2001-05-26,18.0,,828.0,807.0,849.0,4.4,29,,,
2001,3555,5,147,2001-05-27,190.0,,979.0,918.0,1039.0,3.7,29,,,
2001,3555,5,148,2001-05-28,6.0,,1005.0,964.0,1045.0,3.5,29,,,
2001,3555,5,149,2001-05-29,-209.0,,798.0,759.0,836.0,4.15,29,,,
2001,3555,5,150,2001-05-30,-114.0,,710.0,698.0,722.0,6.45,29,,,
2001,3555,5,151,2001-05-31,24.0,,726.0,706.0,746.0,7.35,29,,,
2001,3555,6,152,2001-06-01,62.0,,788.0,767.0,808.0,6.65,29,,,
2012,3555,5,147,2012-05-26,161.0,,808.0,757.0,859.0,4.9,29,,,
2012,3555,5,148,2012-05-27,89.0,,922.0,896.0,948.0,4.0,29,,,
2012,3555,5,149,2012-05-28,31.0,,953.0,926.0,979.0,3.5,29,,,
2012,3555,5,150,2012-05-29,-78.0,,900.0,898.0,901.0,3.4,29,,,
2012,3555,5,151,2012-05-30,-2.0,,897.0,895.0,899.0,4.6,29,,,
2012,3555,5,152,2012-05-31,45.0,,923.0,901.0,944.0,5.3,29,,,
2012,3555,6,153,2012-06-01,84.0,,976.0,958.0,1028.0,5.9,29,,,
1989,3019,6,153,1989-06-02,-32.0,,432.0,425.0,448.0,10.3,29,,,
1989,3019,6,154,1989-06-03,-50.0,,386.0,374.0,398.0,10.1,29,,,
1989,3019,6,155,1989-06-04,-45.0,,346.0,339.0,353.0,10.4,29,,,
1989,3019,6,156,1989-06-05,-25.0,,328.0,327.0,328.0,10.8,29,,,
1989,3019,6,157,1989-06-06,4.0,,330.0,327.0,332.0,11.2,29,,,
1989,3019,6,158,1989-06-07,5.0,,336.0,334.0,337.0,10.4,29,,,
1989,3019,6,159,1989-06-08,1.0,,338.0,337.0,338.0,10.1,29,,,
2003,3019,6,153,2003-06-02,63.0,,184.0,167.0,201.0,13.2,29,,,
2003,3019,6,154,2003-06-03,27.0,,221.0,213.0,228.0,14.2,29,,,
2003,3019,6,155,2003-06-04,23.0,,245.0,239.0,251.0,15.0,29,,,
2003,3019,6,156,2003-06-05,5.0,,256.0,256.0,256.0,15.3,29,,,
2003,3019,6,157,2003-06-06,-5.0,,246.0,241.0,251.0,15.6,29,,,
2003,3019,6,158,2003-06-07,-21.0,,219.0,208.0,230.0,16.0,29,,,
2003,3019,6,159,2003-06-08,-39.0,,183.0,175.0,191.0,16.4,29,,,
2005,3019,6,153,2005-06-02,3.0,,273.0,273.0,273.0,13.4,29,,,
2005,3019,6,154,2005-06-03,1.0,,274.0,274.0,274.0,13.8,29,,,
2005,3019,6,155,2005-06-04,1.0,,274.0,273.0,275.0,14.2,29,,,
2005,3019,6,156,2005-06-05,-5.0,,265.0,259.0,270.0,14.9,29,,,
2005,3019,6,157,2005-06-06,-22.0,,237.0,226.0,248.0,15.4,29,,,
2005,3019,6,158,2005-06-07,-27.0,,216.0,211.0,221.0,15.6,29,,,
2005,3019,6,159,2005-06-08,-19.0,,202.0,202.0,202.0,16.1,29,,,
2013,3019,6,153,2013-06-02,3.0,,232.0,229.0,234.0,7.7,29,,,
2013,3019,6,154,2013-06-03,-9.0,,222.0,219.0,225.0,7.8,29,,,
2013,3019,6,155,2013-06-04,-13.0,,210.0,208.0,212.0,8.2,29,,,
2013,3019,6,156,2013-06-05,1.0,,209.0,204.0,213.0,8.8,29,,,
2013,3019,6,157,2013-06-06,2.0,,214.0,213.0,215.0,9.0,29,,,
2013,3019,6,158,2013-06-07,4.0,,217.0,214.0,219.0,9.3,29,,,
2013,3019,6,159,2013-06-08,-5.0,,214.0,214.0,214.0,9.6,29,,,
1989,3021,6,153,1989-06-02,-26.0,5990.0,587.0,579.0,594.0,11.0,29,,,
1989,3021,6,154,1989-06-03,-12.0,5570.0,563.0,543.0,582.0,11.5,29,,,
1989,3021,6,155,1989-06-04,-77.0,4490.0,498.0,491.0,505.0,11.9,29,,,
1989,3021,6,156,1989-06-05,-21.0,4250.0,483.0,482.0,484.0,11.2,29,,,
1989,3021,6,157,1989-06-06,2.0,4260.0,484.0,481.0,486.0,11.4,29,,,
1989,3021,6,158,1989-06-07,13.0,4470.0,497.0,495.0,499.0,10.6,29,,,
1989,3021,6,159,1989-06-08,1.0,4500.0,499.0,497.0,500.0,10.2,29,,,
2003,3021,6,153,2003-06-02,58.0,2220.0,321.0,301.0,341.0,11.9,29,,,
2003,3021,6,154,2003-06-03,39.0,2730.0,369.0,358.0,380.0,12.5,29,,,
2003,3021,6,155,2003-06-04,25.0,3080.0,398.0,390.0,405.0,12.2,29,,,
2003,3021,6,156,2003-06-05,7.0,3220.0,411.0,410.0,412.0,11.0,29,,,
2003,3021,6,157,2003-06-06,-9.0,3100.0,401.0,398.0,403.0,11.4,29,,,
2003,3021,6,158,2003-06-07,-21.0,2800.0,375.0,368.0,382.0,10.9,29,,,
2003,3021,6,159,2003-06-08,-31.0,2350.0,334.0,316.0,351.0,11.9,29,,,
2005,3021,6,153,2005-06-02,-1.0,3340.0,420.0,419.0,420.0,14.4,29,,,
2005,3021,6,154,2005-06-03,7.0,3400.0,425.0,422.0,427.0,14.8,29,,,
2005,3021,6,155,2005-06-04,-1.0,3400.0,425.0,423.0,426.0,12.7,29,,,
2005,3021,6,156,2005-06-05,-5.0,3300.0,417.0,413.0,421.0,13.2,29,,,
2005,3021,6,157,2005-06-06,-25.0,2950.0,388.0,380.0,396.0,13.3,29,,,
2005,3021,6,158,2005-06-07,-30.0,2630.0,360.0,353.0,366.0,13.5,29,,,
2005,3021,6,159,2005-06-08,-22.0,2440.0,342.0,340.0,344.0,13.5,29,,,
2013,3021,6,153,2013-06-02,-1.0,3090.0,360.0,358.0,362.0,10.6,29,,,
2013,3021,6,154,2013-06-03,-11.0,2980.0,349.0,347.0,351.0,10.4,29,,,
2013,3021,6,155,2013-06-04,-9.0,2910.0,342.0,341.0,342.0,11.0,29,,,
2013,3021,6,156,2013-06-05,2.0,2910.0,342.0,340.0,344.0,11.8,29,,,
2013,3021,6,157,2013-06-06,4.0,2960.0,347.0,345.0,348.0,11.2,29,,,
2013,3021,6,158,2013-06-07,1.0,2980.0,349.0,349.0,349.0,11.4,29,,,
2013,3021,6,159,2013-06-08,-3.0,2950.0,346.0,346.0,346.0,12.3,29,,,
1989,3024,6,153,1989-06-02,-8.0,,658.0,653.0,663.0,8.2,29,,,
1989,3024,6,154,1989-06-03,-30.0,,623.0,613.0,633.0,8.1,29,,,
1989,3024,6,155,1989-06-04,-46.0,,577.0,566.0,587.0,8.0,29,,,
1989,3024,6,156,1989-06-05,-67.0,,509.0,497.0,520.0,8.2,29,,,
1989,3024,6,157,1989-06-06,-42.0,,474.0,469.0,478.0,8.7,29,,,
1989,3024,6,158,1989-06-07,-8.0,,469.0,468.0,470.0,9.0,29,,,
1989,3024,6,159,1989-06-08,9.0,,477.0,475.0,479.0,8.8,29,,,
2003,3024,6,153,2003-06-02,-7.0,,291.0,289.0,293.0,10.5,29,,,
