snow_height,snow_coverage_station,station_id,date
0.0,0.0,3029,2002-07-03
0.0,0.0,3029,2002-07-04
0.0,0.0,3029,2002-07-05
0.0,0.0,3029,2002-07-06
0.0,0.0,3029,2002-07-07
0.0,0.0,3029,2002-07-08
0.0,0.0,3029,2002-07-09
0.0,0.0,3029,2002-07-10
0.0,0.0,3029,2002-07-11
0.0,0.0,3029,2002-07-12
0.0,0.0,3029,2002-07-13
0.0,0.0,3029,2002-07-14
0.0,0.0,3029,2002-07-15
0.0,0.0,3029,2002-07-16
0.0,0.0,3029,2002-07-17
0.0,0.0,3029,2002-07-18
0.0,0.0,3029,2002-07-19
0.0,0.0,3029,2002-07-20
0.0,0.0,3029,2002-07-21
0.0,0.0,3029,2002-07-22
0.0,0.0,3029,2002-07-23
0.0,0.0,3029,2002-07-24
0.0,0.0,3029,2002-07-25
0.0,0.0,3029,2002-07-26
0.0,0.0,3029,2002-07-27
0.0,0.0,3029,2002-07-28
0.0,0.0,3029,2002-07-29
0.0,0.0,3029,2002-07-30
0.0,0.0,3029,2002-07-31
0.0,0.0,3029,2002-08-01
0.0,0.0,3029,2002-08-02
0.0,0.0,3029,2002-08-03
0.0,0.0,3029,2002-08-04
0.0,0.0,3029,2002-08-05
0.0,0.0,3029,2002-08-06
0.0,0.0,3029,2002-08-07
0.0,0.0,3029,2002-08-08
0.0,0.0,3029,2002-08-09
0.0,0.0,3029,2002-08-10
0.0,0.0,3029,2002-08-11
0.0,0.0,3029,2002-08-12
0.0,0.0,3029,2002-08-13
0.0,0.0,3029,2002-08-14
0.0,0.0,3029,2002-08-15
0.0,0.0,3029,2002-08-16
0.0,0.0,3029,2002-08-17
0.0,0.0,3029,2002-08-18
0.0,0.0,3029,2002-08-19
0.0,0.0,3029,2002-08-20
0.0,0.0,3029,2002-08-21
0.0,0.0,3029,2002-08-22
0.0,0.0,3029,2002-08-23
0.0,0.0,3029,2002-08-24
0.0,0.0,3029,2002-08-25
0.0,0.0,3029,2002-08-26
0.0,0.0,3029,2002-08-27
0.0,0.0,3029,2002-08-28
0.0,0.0,3029,2002-08-29
0.0,0.0,3029,2002-08-30
0.0,0.0,3029,2002-08-31
0.0,0.0,3029,2002-09-01
0.0,0.0,3029,2002-09-02
0.0,0.0,3029,2002-09-03
0.0,0.0,3029,2002-09-04
0.0,0.0,3029,2002-09-05
0.0,0.0,3029,2002-09-06
0.0,0.0,3029,2002-09-07
0.0,0.0,3029,2002-09-08
0.0,0.0,3029,2002-09-09
2.0,5.0,3029,2002-09-10
0.0,0.0,3029,2002-09-11
0.0,0.0,3029,2002-09-12
0.0,0.0,3029,2002-09-13
0.0,0.0,3029,2002-09-14
0.0,0.0,3029,2002-09-15
0.0,0.0,3029,2002-09-16
2.5,10.0,3029,2002-09-17
0.0,0.0,3029,2002-09-18
0.0,0.0,3029,2002-09-19
0.0,0.0,3029,2002-09-20
0.0,0.0,3029,2002-09-21
0.0,0.0,3029,2002-09-22
0.0,0.0,3029,2002-09-23
0.0,0.0,3029,2002-09-24
0.0,0.0,3029,2002-09-25
0.0,0.0,3029,2002-09-26
3.0,5.0,3029,2002-09-27
1.0,10.0,3029,2002-09-28
0.0,0.0,3029,2002-09-29
0.0,0.0,3029,2002-09-30
0.0,5.0,3029,2002-10-01
0.0,0.0,3029,2002-10-02
0.0,0.0,3029,2002-10-03
0.0,0.0,3029,2002-10-04
1.0,5.0,3029,2002-10-05
0.0,0.0,3029,2002-10-06
0.0,0.0,3029,2002-10-07
0.0,0.0,3029,2002-10-08
0.0,4.0,3029,2002-10-09
0.0,0.0,3029,2002-10-10
2.5,10.0,3029,2002-10-11
8.5,10.0,3029,2002-10-12
8.0,10.0,3029,2002-10-13
8.0,10.0,3029,2002-10-14
8.0,10.0,3029,2002-10-15
12.5,10.0,3029,2002-10-16
14.0,10.0,3029,2002-10-17
13.0,10.0,3029,2002-10-18
13.0,10.0,3029,2002-10-19
14.5,10.0,3029,2002-10-20
14.5,10.0,3029,2002-10-21
15.0,10.0,3029,2002-10-22
14.5,10.0,3029,2002-10-23
13.5,10.0,3029,2002-10-24
13.5,10.0,3029,2002-10-25
13.5,10.0,3029,2002-10-26
13.5,10.0,3029,2002-10-27
13.5,10.0,3029,2002-10-28
13.5,10.0,3029,2002-10-29
13.5,10.0,3029,2002-10-30
13.5,10.0,3029,2002-10-31
21.5,10.0,3029,2002-11-01
26.0,10.0,3029,2002-11-02
27.0,10.0,3029,2002-11-03
29.5,10.0,3029,2002-11-04
29.5,10.0,3029,2002-11-05
30.0,10.0,3029,2002-11-06
28.5,10.0,3029,2002-11-07
28.0,10.0,3029,2002-11-08
32.5,10.0,3029,2002-11-09
30.0,10.0,3029,2002-11-10
30.0,10.0,3029,2002-11-11
30.0,10.0,3029,2002-11-12
30.0,10.0,3029,2002-11-13
30.5,10.0,3029,2002-11-14
30.5,10.0,3029,2002-11-15
30.5,10.0,3029,2002-11-16
30.5,10.0,3029,2002-11-17
30.0,10.0,3029,2002-11-18
30.0,10.0,3029,2002-11-19
30.0,10.0,3029,2002-11-20
30.0,10.0,3029,2002-11-21
32.5,10.0,3029,2002-11-22
30.5,10.0,3029,2002-11-23
32.0,10.0,3029,2002-11-24
32.0,10.0,3029,2002-11-25
33.0,10.0,3029,2002-11-26
34.0,10.0,3029,2002-11-27
36.0,10.0,3029,2002-11-28
36.0,10.0,3029,2002-11-29
36.0,10.0,3029,2002-11-30
37.5,10.0,3029,2002-12-01
37.5,10.0,3029,2002-12-02
37.5,10.0,3029,2002-12-03
37.5,10.0,3029,2002-12-04
37.5,10.0,3029,2002-12-05
37.5,10.0,3029,2002-12-06
37.5,10.0,3029,2002-12-07
37.5,10.0,3029,2002-12-08
37.5,10.0,3029,2002-12-09
37.5,10.0,3029,2002-12-10
37.5,10.0,3029,2002-12-11
40.0,10.0,3029,2002-12-12
41.5,10.0,3029,2002-12-13
41.5,10.0,3029,2002-12-14
42.0,10.0,3029,2002-12-15
41.0,10.0,3029,2002-12-16
41.5,10.0,3029,2002-12-17
42.0,10.0,3029,2002-12-18
44.0,10.0,3029,2002-12-19
44.0,10.0,3029,2002-12-20
45.0,10.0,3029,2002-12-21
44.5,10.0,3029,2002-12-22
44.5,10.0,3029,2002-12-23
45.0,10.0,3029,2002-12-24
45.0,10.0,3029,2002-12-25
45.5,10.0,3029,2002-12-26
46.0,10.0,3029,2002-12-27
46.5,10.0,3029,2002-12-28
46.0,10.0,3029,2002-12-29
47.0,10.0,3029,2002-12-30
46.5,10.0,3029,2002-12-31
46.5,10.0,3029,2003-01-01
46.5,10.0,3029,2003-01-02
46.5,10.0,3029,2003-01-03
46.5,10.0,3029,2003-01-04
47.5,10.0,3029,2003-01-05
49.0,10.0,3029,2003-01-06
51.5,10.0,3029,2003-01-07
51.5,10.0,3029,2003-01-08
51.5,10.0,3029,2003-01-09
55.0,10.0,3029,2003-01-10
57.5,10.0,3029,2003-01-11
57.5,10.0,3029,2003-01-12
58.5,10.0,3029,2003-01-13
58.5,10.0,3029,2003-01-14
60.0,10.0,3029,2003-01-15
59.0,10.0,3029,2003-01-16
60.0,10.0,3029,2003-01-17
59.5,10.0,3029,2003-01-18
59.5,10.0,3029,2003-01-19
61.0,10.0,3029,2003-01-20
66.0,10.0,3029,2003-01-21
67.0,10.0,3029,2003-01-22
67.0,10.0,3029,2003-01-23
67.5,10.0,3029,2003-01-24
65.0,10.0,3029,2003-01-25
65.0,10.0,3029,2003-01-26
64.0,10.0,3029,2003-01-27
64.5,10.0,3029,2003-01-28
65.0,10.0,3029,2003-01-29
66.0,10.0,3029,2003-01-30
65.5,10.0,3029,2003-01-31
65.0,10.0,3029,2003-02-01
66.5,10.0,3029,2003-02-02
67.5,10.0,3029,2003-02-03
67.5,10.0,3029,2003-02-04
69.0,10.0,3029,2003-02-05
70.0,10.0,3029,2003-02-06
70.5,10.0,3029,2003-02-07
70.5,10.0,3029,2003-02-08
69.5,10.0,3029,2003-02-09
69.5,10.0,3029,2003-02-10
68.0,10.0,3029,2003-02-11
70.5,10.0,3029,2003-02-12
70.0,10.0,3029,2003-02-13
70.5,10.0,3029,2003-02-14
72.5,10.0,3029,2003-02-15
72.0,10.0,3029,2003-02-16
73.0,10.0,3029,2003-02-17
74.5,10.0,3029,2003-02-18
74.5,10.0,3029,2003-02-19
73.5,10.0,3029,2003-02-20
73.0,10.0,3029,2003-02-21
72.5,10.0,3029,2003-02-22
72.0,10.0,3029,2003-02-23
72.5,10.0,3029,2003-02-24
72.0,10.0,3029,2003-02-25
71.0,10.0,3029,2003-02-26
71.5,10.0,3029,2003-02-27
71.0,10.0,3029,2003-02-28
71.0,10.0,3029,2003-03-01
71.0,10.0,3029,2003-03-02
71.5,10.0,3029,2003-03-03
70.5,10.0,3029,2003-03-04
70.5,10.0,3029,2003-03-05
70.5,10.0,3029,2003-03-06
71.0,10.0,3029,2003-03-07
71.5,10.0,3029,2003-03-08
71.5,10.0,3029,2003-03-09
71.5,10.0,3029,2003-03-10
71.5,10.0,3029,2003-03-11
71.5,10.0,3029,2003-03-12
70.5,10.0,3029,2003-03-13
71.0,10.0,3029,2003-03-14
70.0,10.0,3029,2003-03-15
70.0,10.0,3029,2003-03-16
69.5,10.0,3029,2003-03-17
68.5,10.0,3029,2003-03-18
67.5,10.0,3029,2003-03-19
67.5,10.0,3029,2003-03-20
66.0,10.0,3029,2003-03-21
65.5,10.0,3029,2003-03-22
65.5,10.0,3029,2003-03-23
65.5,10.0,3029,2003-03-24
67.0,10.0,3029,2003-03-25
67.0,10.0,3029,2003-03-26
66.0,10.0,3029,2003-03-27
63.5,10.0,3029,2003-03-28
62.5,10.0,3029,2003-03-29
60.5,10.0,3029,2003-03-30
60.5,10.0,3029,2003-03-31
59.0,10.0,3029,2003-04-01
57.0,10.0,3029,2003-04-02
55.0,10.0,3029,2003-04-03
54.5,10.0,3029,2003-04-04
51.0,10.0,3029,2003-04-05
51.0,10.0,3029,2003-04-06
50.5,10.0,3029,2003-04-07
48.0,10.0,3029,2003-04-08
45.5,10.0,3029,2003-04-09
42.0,10.0,3029,2003-04-10
41.5,9.5,3029,2003-04-11
40.5,9.5,3029,2003-04-12
41.5,10.0,3029,2003-04-13
40.0,9.0,3029,2003-04-14
39.0,9.0,3029,2003-04-15
38.5,9.0,3029,2003-04-16
36.0,10.0,3029,2003-04-17
36.5,10.0,3029,2003-04-18
37.0,10.0,3029,2003-04-19
32.5,8.0,3029,2003-04-20
31.105602530367833,8.381338283964823,3029,2003-04-21
30.116090812451148,8.387012633004334,3029,2003-04-22
29.38587655463106,8.483505272114028,3029,2003-04-23
28.63410684730199,8.59234865327251,3029,2003-04-24
27.54352510526773,8.53538859346061,3029,2003-04-25
26.61421082107655,8.366510189546755,3029,2003-04-26
25.551180088522734,8.30372471537429,3029,2003-04-27
24.951666042831032,8.351965617710993,3029,2003-04-28
24.075171673220403,8.204796301939194,3029,2003-04-29
23.455581843249103,8.128124378693386,3029,2003-04-30
22.530187522186193,7.996938753820339,3029,2003-05-01
21.740849130713244,8.01787673218691,3029,2003-05-02
21.23698486207007,8.018898056426995,3029,2003-05-03
20.666835894434463,7.886363172888039,3029,2003-05-04
20.064143005803857,7.789575084754219,3029,2003-05-05
19.53513038058011,7.716785407366368,3029,2003-05-06
18.882452096149553,7.728443248357354,3029,2003-05-07
18.177102893126083,7.612464141820948,3029,2003-05-08
17.5138541572106,7.586156850666065,3029,2003-05-09
16.894901765738187,7.461069445745463,3029,2003-05-10
16.32198531343371,7.367918018910082,3029,2003-05-11
15.829383374009439,7.3198514292082075,3029,2003-05-12
15.413183193549045,7.320482446813267,3029,2003-05-13
14.653068915589387,7.248882632275986,3029,2003-05-14
14.308370919098774,7.210582488937602,3029,2003-05-15
13.76698957717106,7.1484988697078276,3029,2003-05-16
13.431714507496366,7.103914528533208,3029,2003-05-17
12.905805565516374,7.0359122576492314,3029,2003-05-18
12.545327699434864,6.9517214400772165,3029,2003-05-19
11.913157458636196,6.892062933675433,3029,2003-05-20
11.406759544709015,6.805725080811284,3029,2003-05-21
10.794657522004787,6.739549387555018,3029,2003-05-22
10.296113047911277,6.695106618543714,3029,2003-05-23
9.872636834540998,6.652824894669623,3029,2003-05-24
9.433678591218026,6.62797952066601,3029,2003-05-25
8.956899286790954,6.586648874565111,3029,2003-05-26
8.480488920428826,6.51070770874338,3029,2003-05-27
8.115612233018634,6.443980182224968,3029,2003-05-28
7.595536705875148,6.388297434632095,3029,2003-05-29
7.325173233525092,6.328096134903733,3029,2003-05-30
6.943080446189754,6.270548272743525,3029,2003-05-31
6.515284658389188,6.214251830790994,3029,2003-06-01
5.9205158744620725,6.155579904945789,3029,2003-06-02
5.567638148928033,6.1002856130533045,3029,2003-06-03
5.064212578790489,6.043405381342382,3029,2003-06-04
4.889649464484258,5.98755785059184,3029,2003-06-05
4.279361691722453,5.932034655083893,3029,2003-06-06
3.8942644199815426,5.876239466125476,3029,2003-06-07
3.586298561890132,5.8197110061184345,3029,2003-06-08
3.22455204897771,5.762986397324233,3029,2003-06-09
2.9235787807282385,5.706238919491837,3029,2003-06-10
2.5232585188421233,5.649030700029302,3029,2003-06-11
2.204709439605754,5.5932767731706265,3029,2003-06-12
1.8693848405161937,5.537694262891199,3029,2003-06-13
1.4631744575309966,5.482276043339744,3029,2003-06-14
0.8907687347131592,5.427400190508535,3029,2003-06-15
0.0,0.0,3029,2003-06-16
0.0,0.0,3029,2003-06-17
0.0,0.0,3029,2003-06-18
0.0,0.0,3029,2003-06-19
0.0,0.0,3029,2003-06-20
0.0,0.0,3029,2003-06-21
0.0,0.0,3029,2003-06-22
0.0,0.0,3029,2003-06-23
0.0,0.0,3029,2003-06-24
0.0,0.0,3029,2003-06-25
0.0,0.0,3029,2003-06-26
0.0,0.0,3029,2003-06-27
0.0,0.0,3029,2003-06-28
0.0,0.0,3029,2003-06-29
0.0,0.0,3029,2003-06-30
0.0,0.0,3029,2003-07-01
0.0,0.0,3029,2003-07-02
0.0,0.0,3029,2003-07-03
0.0,0.0,3029,2003-07-04
0.0,0.0,3029,2003-07-05
0.0,0.0,3029,2003-07-06
0.0,0.0,3029,2003-07-07
0.0,0.0,3029,2003-07-08
0.0,0.0,3029,2003-07-09
0.0,0.0,3029,2003-07-10
0.0,0.0,3029,2003-07-11
0.0,0.0,3029,2003-07-12
0.0,0.0,3029,2003-07-13
0.0,0.0,3029,2003-07-14
0.0,0.0,3029,2003-07-15
0.0,0.0,3029,2003-07-16
0.0,0.0,3029,2003-07-17
0.0,0.0,3029,2003-07-18
0.0,0.0,3029,2003-07-19
0.0,0.0,3029,2003-07-20
0.0,0.0,3029,2003-07-21
0.0,0.0,3029,2003-07-22
0.0,0.0,3029,2003-07-23
0.0,0.0,3029,2003-07-24
0.0,0.0,3029,2003-07-25
0.0,0.0,3029,2003-07-26
0.0,0.0,3029,2003-07-27
0.0,0.0,3029,2003-07-28
0.0,0.0,3029,2003-07-29
0.0,0.0,3029,2003-07-30
0.0,0.0,3029,2003-07-31
0.0,0.0,3029,2003-08-01
0.0,0.0,3029,2003-08-02
0.0,0.0,3029,2003-08-03
0.0,0.0,3029,2003-08-04
0.0,0.0,3029,2003-08-05
0.0,0.0,3029,2003-08-06
0.0,0.0,3029,2003-08-07
0.0,0.0,3029,2003-08-08
0.0,0.0,3029,2003-08-09
0.0,0.0,3029,2003-08-10
0.0,0.0,3029,2003-08-11
0.0,0.0,3029,2003-08-12
0.0,0.0,3029,2003-08-13
0.0,0.0,3029,2003-08-14
0.0,0.0,3029,2003-08-15
0.0,0.0,3029,2003-08-16
0.0,0.0,3029,2003-08-17
0.0,0.0,3029,2003-08-18
0.0,0.0,3029,2003-08-19
0.0,0.0,3029,2003-08-20
0.0,0.0,3029,2003-08-21
0.0,0.0,3029,2003-08-22
0.0,0.0,3029,2003-08-23
0.0,0.0,3029,2003-08-24
0.0,0.0,3029,2003-08-25
0.0,0.0,3029,2003-08-26
0.0,0.0,3029,2003-08-27
0.0,0.0,3029,2003-08-28
0.0,0.0,3029,2003-08-29
0.0,0.0,3029,2003-08-30
0.0,0.0,3029,2003-08-31
0.0,0.0,3029,2003-09-01
0.0,0.0,3029,2003-09-02
0.0,0.0,3029,2003-09-03
0.0,0.0,3029,2003-09-04
0.0,0.0,3029,2003-09-05
0.0,0.0,3029,2003-09-06
0.0,0.0,3029,2003-09-07
0.0,0.0,3029,2003-09-08
0.0,0.0,3029,2003-09-09
0.0,0.0,3029,2003-09-10
0.0,0.0,3029,2003-09-11
0.0,0.0,3029,2003-09-12
0.0,0.0,3029,2003-09-13
0.0,0.0,3029,2003-09-14
0.0,0.0,3029,2003-09-15
0.0,0.0,3029,2003-09-16
0.0,0.0,3029,2003-09-17
0.0,0.0,3029,2003-09-18
0.0,0.0,3029,2003-09-19
0.0,0.0,3029,2003-09-20
0.0,0.0,3029,2003-09-21
0.0,0.0,3029,2003-09-22
0.0,0.0,3029,2003-09-23
0.0,0.0,3029,2003-09-24
0.0,0.0,3029,2003-09-25
0.0,0.0,3029,2003-09-26
0.0,0.0,3029,2003-09-27
0.0,0.0,3029,2003-09-28
0.0,0.0,3029,2003-09-29
0.0,0.0,3029,2003-09-30
0.0,0.0,3029,2003-10-01
0.0,0.0,3029,2003-10-02
0.0,0.0,3029,2003-10-03
0.0,0.0,3029,2003-10-04
0.0,0.0,3029,2003-10-05
1.0,10.0,3029,2003-10-06
0.5,7.0,3029,2003-10-07
0.5,10.0,3029,2003-10-08
1.0,10.0,3029,2003-10-09
0.5,10.0,3029,2003-10-10
0.5,10.0,3029,2003-10-11
5.0,10.0,3029,2003-10-12
13.0,10.0,3029,2003-10-13
3.0,9.0,3029,2003-10-14
0.0,3.0,3029,2003-10-15
3.5,6.0,3029,2003-10-16
6.5,10.0,3029,2003-10-17
11.0,10.0,3029,2003-10-18
13.0,10.0,3029,2003-10-19
20.5,10.0,3029,2003-10-20
24.0,10.0,3029,2003-10-21
22.0,10.0,3029,2003-10-22
23.5,10.0,3029,2003-10-23
21.0,10.0,3029,2003-10-24
20.0,10.0,3029,2003-10-25
22.0,10.0,3029,2003-10-26
21.0,10.0,3029,2003-10-27
20.5,10.0,3029,2003-10-28
19.5,10.0,3029,2003-10-29
18.5,10.0,3029,2003-10-30
18.5,10.0,3029,2003-10-31
18.5,10.0,3029,2003-11-01
18.5,10.0,3029,2003-11-02
18.5,10.0,3029,2003-11-03
18.5,10.0,3029,2003-11-04
18.5,10.0,3029,2003-11-05
20.5,10.0,3029,2003-11-06
21.0,10.0,3029,2003-11-07
23.0,10.0,3029,2003-11-08
26.0,10.0,3029,2003-11-09
27.0,10.0,3029,2003-11-10
28.0,10.0,3029,2003-11-11
28.0,10.0,3029,2003-11-12
28.0,10.0,3029,2003-11-13
28.5,10.0,3029,2003-11-14
28.5,10.0,3029,2003-11-15
28.0,10.0,3029,2003-11-16
29.0,10.0,3029,2003-11-17
29.0,10.0,3029,2003-11-18
29.5,10.0,3029,2003-11-19
29.5,10.0,3029,2003-11-20
29.0,10.0,3029,2003-11-21
30.0,10.0,3029,2003-11-22
30.0,10.0,3029,2003-11-23
30.0,10.0,3029,2003-11-24
30.5,10.0,3029,2003-11-25
30.5,10.0,3029,2003-11-26
30.5,10.0,3029,2003-11-27
31.0,10.0,3029,2003-11-28
31.0,10.0,3029,2003-11-29
31.0,10.0,3029,2003-11-30
31.0,10.0,3029,2003-12-01
31.0,10.0,3029,2003-12-02
31.0,10.0,3029,2003-12-03
31.0,10.0,3029,2003-12-04
30.5,10.0,3029,2003-12-05
31.5,10.0,3029,2003-12-06
36.5,10.0,3029,2003-12-07
36.5,10.0,3029,2003-12-08
36.0,10.0,3029,2003-12-09
36.0,10.0,3029,2003-12-10
35.5,10.0,3029,2003-12-11
34.5,10.0,3029,2003-12-12
35.0,10.0,3029,2003-12-13
36.5,10.0,3029,2003-12-14
35.5,10.0,3029,2003-12-15
35.5,10.0,3029,2003-12-16
35.5,10.0,3029,2003-12-17
36.5,10.0,3029,2003-12-18
37.5,10.0,3029,2003-12-19
39.5,10.0,3029,2003-12-20
40.0,10.0,3029,2003-12-21
41.0,10.0,3029,2003-12-22
42.5,10.0,3029,2003-12-23
43.5,10.0,3029,2003-12-24
43.5,10.0,3029,2003-12-25
50.0,10.0,3029,2003-12-26
48.5,10.0,3029,2003-12-27
48.0,10.0,3029,2003-12-28
48.0,10.0,3029,2003-12-29
49.5,10.0,3029,2003-12-30
49.5,10.0,3029,2003-12-31
49.5,10.0,3029,2004-01-01
50.0,10.0,3029,2004-01-02
50.5,10.0,3029,2004-01-03
50.5,10.0,3029,2004-01-04
51.0,10.0,3029,2004-01-05
51.5,10.0,3029,2004-01-06
53.0,10.0,3029,2004-01-07
53.0,10.0,3029,2004-01-08
53.0,10.0,3029,2004-01-09
53.5,10.0,3029,2004-01-10
54.0,10.0,3029,2004-01-11
54.0,10.0,3029,2004-01-12
54.5,10.0,3029,2004-01-13
56.0,10.0,3029,2004-01-14
56.0,10.0,3029,2004-01-15
55.0,10.0,3029,2004-01-16
55.5,10.0,3029,2004-01-17
56.0,10.0,3029,2004-01-18
56.0,10.0,3029,2004-01-19
56.0,10.0,3029,2004-01-20
56.5,10.0,3029,2004-01-21
56.5,10.0,3029,2004-01-22
57.5,10.0,3029,2004-01-23
58.0,10.0,3029,2004-01-24
58.0,10.0,3029,2004-01-25
60.5,10.0,3029,2004-01-26
60.0,10.0,3029,2004-01-27
61.0,10.0,3029,2004-01-28
61.0,10.0,3029,2004-01-29
61.0,10.0,3029,2004-01-30
61.0,10.0,3029,2004-01-31
62.0,10.0,3029,2004-02-01
61.5,10.0,3029,2004-02-02
61.5,10.0,3029,2004-02-03
61.5,10.0,3029,2004-02-04
61.5,10.0,3029,2004-02-05
61.5,10.0,3029,2004-02-06
62.5,10.0,3029,2004-02-07
63.0,10.0,3029,2004-02-08
64.5,10.0,3029,2004-02-09
65.0,10.0,3029,2004-02-10
66.5,10.0,3029,2004-02-11
71.5,10.0,3029,2004-02-12
73.0,10.0,3029,2004-02-13
73.0,10.0,3029,2004-02-14
73.0,10.0,3029,2004-02-15
72.5,10.0,3029,2004-02-16
72.0,10.0,3029,2004-02-17
71.5,10.0,3029,2004-02-18
71.0,10.0,3029,2004-02-19
72.5,10.0,3029,2004-02-20
72.0,10.0,3029,2004-02-21
72.0,10.0,3029,2004-02-22
72.0,10.0,3029,2004-02-23
72.5,10.0,3029,2004-02-24
72.5,10.0,3029,2004-02-25
72.5,10.0,3029,2004-02-26
72.0,10.0,3029,2004-02-27
72.0,10.0,3029,2004-02-28
73.0,10.0,3029,2004-02-29
73.0,10.0,3029,2004-03-01
73.0,10.0,3029,2004-03-02
73.0,10.0,3029,2004-03-03
73.0,10.0,3029,2004-03-04
73.0,10.0,3029,2004-03-05
72.5,10.0,3029,2004-03-06
75.0,10.0,3029,2004-03-07
74.0,10.0,3029,2004-03-08
74.5,10.0,3029,2004-03-09
75.0,10.0,3029,2004-03-10
74.0,10.0,3029,2004-03-11
73.5,10.0,3029,2004-03-12
74.0,10.0,3029,2004-03-13
74.0,10.0,3029,2004-03-14
72.0,10.0,3029,2004-03-15
71.5,10.0,3029,2004-03-16
71.5,10.0,3029,2004-03-17
76.0,10.0,3029,2004-03-18
77.5,10.0,3029,2004-03-19
76.5,10.0,3029,2004-03-20
79.0,10.0,3029,2004-03-21
79.5,10.0,3029,2004-03-22
80.0,10.0,3029,2004-03-23
79.5,10.0,3029,2004-03-24
80.0,10.0,3029,2004-03-25
79.0,10.0,3029,2004-03-26
77.5,10.0,3029,2004-03-27
76.5,10.0,3029,2004-03-28
75.5,10.0,3029,2004-03-29
74.5,10.0,3029,2004-03-30
74.5,10.0,3029,2004-03-31
73.5,10.0,3029,2004-04-01
73.0,10.0,3029,2004-04-02
72.5,10.0,3029,2004-04-03
74.0,10.0,3029,2004-04-04
76.5,10.0,3029,2004-04-05
78.5,10.0,3029,2004-04-06
81.5,10.0,3029,2004-04-07
82.5,10.0,3029,2004-04-08
85.0,10.0,3029,2004-04-09
79.5,10.0,3029,2004-04-10
80.5,10.0,3029,2004-04-11
78.5,10.0,3029,2004-04-12
81.0,10.0,3029,2004-04-13
80.5,10.0,3029,2004-04-14
80.0,10.0,3029,2004-04-15
80.0,10.0,3029,2004-04-16
80.5,10.0,3029,2004-04-17
81.0,10.0,3029,2004-04-18
79.5,10.0,3029,2004-04-19
78.0,10.0,3029,2004-04-20
77.39333821747667,9.911121128777808,3029,2004-04-21
76.80423556341597,9.847485324772773,3029,2004-04-22
76.41590765406364,9.790591219506995,3029,2004-04-23
75.87985842293129,9.738193145211149,3029,2004-04-24
75.15120321507794,9.688842676924052,3029,2004-04-25
74.64403114052722,9.644193413439435,3029,2004-04-26
73.74280676645657,9.593086602363588,3029,2004-04-27
73.12061071695992,9.54024386352448,3029,2004-04-28
72.50565189310166,9.488670953805595,3029,2004-04-29
71.9117567203193,9.436297698057801,3029,2004-04-30
71.14622710932507,9.383974581757188,3029,2004-05-01
70.32833524941097,9.324235897709801,3029,2004-05-02
69.78911969848144,9.268235954403679,3029,2004-05-03
69.10568451393836,9.213126751050073,3029,2004-05-04
68.75475134279958,9.153763656052318,3029,2004-05-05
67.83142272380086,9.091961695513625,3029,2004-05-06
67.12297135678284,9.029614961397261,3029,2004-05-07
66.3038052337125,8.96848194876771,3029,2004-05-08
65.47005422461211,8.903924757140715,3029,2004-05-09
64.59949826090082,8.840497132144918,3029,2004-05-10
63.737136091680824,8.776161223827614,3029,2004-05-11
63.0354284119865,8.709911567213862,3029,2004-05-12
62.378504805228985,8.644585351621163,3029,2004-05-13
61.618099178577005,8.581742393205968,3029,2004-05-14
60.932739148120746,8.517292290744805,3029,2004-05-15
60.084457269675255,8.45332354731441,3029,2004-05-16
59.42422695105262,8.387813030315737,3029,2004-05-17
58.647013757380854,8.321704708448213,3029,2004-05-18
57.79875314867159,8.254608038987687,3029,2004-05-19
56.881563659589595,8.186057339595978,3029,2004-05-20
55.78340889214724,8.117315887375804,3029,2004-05-21
54.930330479791074,8.047803508232935,3029,2004-05-22
54.01752901968521,7.978855195896029,3029,2004-05-23
53.38542489491787,7.910979719929598,3029,2004-05-24
52.45625051451469,7.843440860105219,3029,2004-05-25
52.00820293634296,7.776885227519774,3029,2004-05-26
51.0613359360503,7.710843483939289,3029,2004-05-27
50.44332979088512,7.643667518885488,3029,2004-05-28
49.56731423028336,7.575828060931501,3029,2004-05-29
48.952426834073826,7.507900073458048,3029,2004-05-30
48.18612975459773,7.439660517931902,3029,2004-05-31
47.49350410065642,7.371296866249437,3029,2004-06-01
46.418207999279616,7.302822127390934,3029,2004-06-02
45.59851948891023,7.234192185777184,3029,2004-06-03
44.636275256315,7.165561486011207,3029,2004-06-04
43.83119583056792,7.097315189426704,3029,2004-06-05
42.86803142740577,7.028714190403184,3029,2004-06-06
41.99745112467781,6.960471348127156,3029,2004-06-07
41.18676375637217,6.891865258524232,3029,2004-06-08
40.40188983088706,6.8231023523705225,3029,2004-06-09
39.74862560550794,6.754298858926297,3029,2004-06-10
38.760722391368574,6.685415641514583,3029,2004-06-11
38.16666460197503,6.616927049378081,3029,2004-06-12
37.33784406709255,6.549002641533889,3029,2004-06-13
36.776727039698166,6.481164657948433,3029,2004-06-14
35.791643484617325,6.41381066048921,3029,2004-06-15
0.0,0.0,3029,2004-06-16
0.0,0.0,3029,2004-06-17
0.0,0.0,3029,2004-06-18
0.0,0.0,3029,2004-06-19
0.0,0.0,3029,2004-06-20
0.0,0.0,3029,2004-06-21
0.0,0.0,3029,2004-06-22
0.0,0.0,3029,2004-06-23
0.0,0.0,3029,2004-06-24
0.0,0.0,3029,2004-06-25
0.0,0.0,3029,2004-06-26
0.0,0.0,3029,2004-06-27
