air_temperature,relative_humidity,pressure,station_id,date
-15.9,85.0,993.7,3029,2002-11-22
-10.2,81.0,995.1,3029,2002-11-23
-8.1,92.0,986.3,3029,2002-11-24
-28.0,83.0,1001.6,3029,2002-11-25
-10.4,81.0,982.6,3029,2002-11-26
-4.5,96.0,969.5,3029,2002-11-27
-30.6,79.0,1000.9,3029,2002-11-28
-34.4,78.0,993.8,3029,2002-11-29
-24.3,74.0,993.5,3029,2002-11-30
-42.1,76.0,1000.6,3029,2002-12-01
-47.2,72.0,1000.9,3029,2002-12-02
-49.1,71.0,1003.2,3029,2002-12-03
-45.5,71.0,1007.9,3029,2002-12-04
-39.0,74.0,1000.5,3029,2002-12-05
-35.0,75.0,1016.8,3029,2002-12-06
-42.2,73.0,1021.7,3029,2002-12-07
-49.5,71.0,1025.7,3029,2002-12-08
-51.2,72.0,1021.1,3029,2002-12-09
-50.0,71.0,1019.6,3029,2002-12-10
-45.6,72.0,1006.4,3029,2002-12-11
-26.4,78.0,1004.6,3029,2002-12-12
-22.9,82.0,1000.4,3029,2002-12-13
-20.3,79.0,1006.0,3029,2002-12-14
-31.6,81.0,1008.1,3029,2002-12-15
-28.6,81.0,996.7,3029,2002-12-16
-34.8,82.0,1000.5,3029,2002-12-17
-32.7,80.0,1000.1,3029,2002-12-18
-13.4,87.0,996.1,3029,2002-12-19
-21.8,84.0,1002.6,3029,2002-12-20
-16.0,80.0,1007.1,3029,2002-12-21
-16.2,78.0,1014.2,3029,2002-12-22
-25.5,82.0,1018.4,3029,2002-12-23
-25.9,81.0,1016.5,3029,2002-12-24
-34.6,82.0,1021.7,3029,2002-12-25
-24.6,80.0,1004.4,3029,2002-12-26
-20.5,77.0,1004.1,3029,2002-12-27
-31.0,81.0,1013.0,3029,2002-12-28
-42.9,77.0,1015.3,3029,2002-12-29
-27.3,77.0,1005.4,3029,2002-12-30
-34.0,79.0,1008.9,3029,2002-12-31
-39.0,78.0,1014.5,3029,2003-01-01
-42.0,78.0,1022.4,3029,2003-01-02
-43.1,76.0,1026.2,3029,2003-01-03
-42.5,75.0,1016.3,3029,2003-01-04
-25.1,82.0,1006.4,3029,2003-01-05
-11.1,89.0,992.5,3029,2003-01-06
-14.7,77.0,990.0,3029,2003-01-07
-35.3,76.0,999.1,3029,2003-01-08
-46.9,74.0,1008.9,3029,2003-01-09
-32.7,76.0,983.2,3029,2003-01-10
-27.9,84.0,983.3,3029,2003-01-11
-32.2,79.0,997.6,3029,2003-01-12
-33.0,79.0,1011.5,3029,2003-01-13
-38.8,76.0,994.4,3029,2003-01-14
-19.8,82.0,989.6,3029,2003-01-15
-32.5,82.0,996.9,3029,2003-01-16
-18.3,81.0,1004.1,3029,2003-01-17
-21.8,82.0,997.6,3029,2003-01-18
-35.4,79.0,1003.8,3029,2003-01-19
-23.1,82.0,985.2,3029,2003-01-20
-14.9,89.0,985.7,3029,2003-01-21
-19.2,90.0,997.9,3029,2003-01-22
-29.7,84.0,993.4,3029,2003-01-23
-19.7,76.0,1005.4,3029,2003-01-24
-40.2,79.0,1013.3,3029,2003-01-25
-43.4,78.0,1012.1,3029,2003-01-26
-45.3,76.0,1010.0,3029,2003-01-27
-40.7,77.0,1008.5,3029,2003-01-28
-29.2,81.0,998.7,3029,2003-01-29
-18.7,81.0,995.6,3029,2003-01-30
-18.6,85.0,999.3,3029,2003-01-31
-26.5,85.0,1008.6,3029,2003-02-01
-10.9,87.0,1007.5,3029,2003-02-02
-8.7,89.0,1000.7,3029,2003-02-03
-7.0,72.0,994.9,3029,2003-02-04
-5.1,90.0,983.2,3029,2003-02-05
-15.9,78.0,992.2,3029,2003-02-06
-35.2,79.0,1003.6,3029,2003-02-07
-33.2,78.0,1010.3,3029,2003-02-08
-35.8,75.0,1008.1,3029,2003-02-09
-44.5,76.0,1013.4,3029,2003-02-10
-23.9,81.0,989.6,3029,2003-02-11
-11.9,87.0,980.9,3029,2003-02-12
-11.5,87.0,982.8,3029,2003-02-13
-12.1,80.0,988.0,3029,2003-02-14
-9.6,82.0,992.0,3029,2003-02-15
-25.2,83.0,998.8,3029,2003-02-16
-27.5,82.0,997.2,3029,2003-02-17
-17.0,87.0,998.4,3029,2003-02-18
-24.1,77.0,994.0,3029,2003-02-19
-16.6,67.0,999.7,3029,2003-02-20
-30.1,82.0,1010.4,3029,2003-02-21
-35.2,81.0,1002.6,3029,2003-02-22
-25.1,82.0,992.8,3029,2003-02-23
-19.4,77.0,996.4,3029,2003-02-24
-20.5,82.0,996.3,3029,2003-02-25
-18.1,90.0,993.7,3029,2003-02-26
-17.2,86.0,996.6,3029,2003-02-27
-33.2,82.0,995.5,3029,2003-02-28
-35.2,73.0,995.1,3029,2003-03-01
-30.4,82.0,997.1,3029,2003-03-02
-21.2,88.0,993.4,3029,2003-03-03
-15.2,64.0,994.1,3029,2003-03-04
-32.0,83.0,998.7,3029,2003-03-05
-17.7,76.0,998.5,3029,2003-03-06
-18.2,81.0,996.2,3029,2003-03-07
-25.9,90.0,1010.3,3029,2003-03-08
-35.6,79.0,1012.6,3029,2003-03-09
-36.7,79.0,1016.2,3029,2003-03-10
-31.4,75.0,1013.0,3029,2003-03-11
-24.1,71.0,1019.4,3029,2003-03-12
-25.6,90.0,1018.0,3029,2003-03-13
-7.5,52.0,1007.9,3029,2003-03-14
-6.8,58.0,1000.9,3029,2003-03-15
-8.0,44.0,999.7,3029,2003-03-16
-16.5,60.0,1007.2,3029,2003-03-17
-14.2,41.0,1006.2,3029,2003-03-18
-19.3,83.0,1001.7,3029,2003-03-19
-10.3,69.0,991.9,3029,2003-03-20
-6.0,63.0,997.3,3029,2003-03-21
-3.0,55.0,995.1,3029,2003-03-22
-2.7,74.0,988.0,3029,2003-03-23
-12.1,46.0,983.8,3029,2003-03-24
-6.5,82.0,994.7,3029,2003-03-25
-5.4,79.0,1000.3,3029,2003-03-26
-3.3,69.0,991.3,3029,2003-03-27
-4.9,52.0,970.0,3029,2003-03-28
-6.3,65.0,982.1,3029,2003-03-29
-12.9,70.0,990.7,3029,2003-03-30
-2.6,90.0,996.8,3029,2003-03-31
-1.4,80.0,987.3,3029,2003-04-01
-1.9,71.0,998.5,3029,2003-04-02
1.3,77.0,993.1,3029,2003-04-03
-5.7,62.0,1000.4,3029,2003-04-04
-11.6,70.0,1000.6,3029,2003-04-05
-8.1,87.0,1002.3,3029,2003-04-06
-10.6,85.0,1005.1,3029,2003-04-07
-5.9,79.0,996.6,3029,2003-04-08
-6.4,81.0,985.4,3029,2003-04-09
0.2,85.0,987.8,3029,2003-04-10
-1.5,94.0,987.8,3029,2003-04-11
-1.4,76.0,980.0,3029,2003-04-12
-1.4,90.0,974.2,3029,2003-04-13
-3.7,80.0,984.1,3029,2003-04-14
-1.3,90.0,987.4,3029,2003-04-15
0.0,54.0,989.0,3029,2003-04-16
-0.3,80.0,996.6,3029,2003-04-17
-1.3,93.0,998.1,3029,2003-04-18
0.5,92.0,989.4,3029,2003-04-19
2.1,70.0,985.3,3029,2003-04-20
1.5767490960826394,76.77937220858811,988.2732590664258,3029,2003-04-21
1.5236917165096802,75.44806087138593,990.3769544716677,3029,2003-04-22
1.6626578277104689,80.1085582624726,992.0180823861987,3029,2003-04-23
2.4180962385132108,77.13035305779161,992.4599933862364,3029,2003-04-24
2.684463848232785,77.56891654030841,992.2897368841099,3029,2003-04-25
2.7706559573666008,78.0880860527333,991.7065456598953,3029,2003-04-26
3.406099624481357,76.53617252040124,991.3929402205752,3029,2003-04-27
4.933512008777069,74.97634088562295,991.3298969701548,3029,2003-04-28
4.730371664258742,75.77875897636414,991.422196729255,3029,2003-04-29
5.24111816930953,75.39147181863645,991.9272975545388,3029,2003-04-30
5.608619086392836,77.26829956763194,991.5721920351685,3029,2003-05-01
5.578695144860358,76.63640047222573,990.9676937780649,3029,2003-05-02
5.546328439612552,76.26363416883817,990.0429809511726,3029,2003-05-03
5.6565284448307604,74.55644939071325,990.0461555561116,3029,2003-05-04
6.890042252169808,76.51523895837542,991.5965716127736,3029,2003-05-05
6.488059103849095,77.49290782047066,990.9075020198123,3029,2003-05-06
8.068532067619207,74.62122229301951,990.3189334359989,3029,2003-05-07
8.711916418965146,77.71647895120452,990.0201644929614,3029,2003-05-08
9.311075082135183,75.59869138351071,990.9864569316773,3029,2003-05-09
9.78783292104215,74.20016339354324,989.9482842669576,3029,2003-05-10
9.890139927882354,73.5445605216059,988.9300945586457,3029,2003-05-11
10.449517022858714,75.72690704209181,989.1086853538766,3029,2003-05-12
10.137375886717296,76.79112347661554,989.2448675210832,3029,2003-05-13
10.319387209179585,77.56275789342467,988.2286323981842,3029,2003-05-14
10.88519775156782,76.6547166469104,988.0427693105204,3029,2003-05-15
10.897719059118636,79.80269747203573,988.2311173303817,3029,2003-05-16
12.20812346408215,75.64687141005759,989.2485226459218,3029,2003-05-17
12.802960187027308,78.24263390844354,988.0165663530075,3029,2003-05-18
13.547033918679205,76.9353793593827,987.3889654894941,3029,2003-05-19
12.696500775436848,79.20775139820894,987.1842754753445,3029,2003-05-20
12.453186319604583,76.41156952956405,988.0734010248638,3029,2003-05-21
12.353702421126629,75.61198238225339,988.9780488449533,3029,2003-05-22
12.306244468305634,76.27555235699188,989.2027954051183,3029,2003-05-23
13.116354734204734,77.12049144339608,989.4322346428927,3029,2003-05-24
13.930243992366064,77.29992998594506,988.120198061277,3029,2003-05-25
14.704453880627547,78.44439630820861,988.1487291283793,3029,2003-05-26
14.380294021210082,77.11931289441291,988.7143014741378,3029,2003-05-27
14.986581671828013,75.17315221541102,989.9748966788452,3029,2003-05-28
15.432765853367316,76.88533800962803,989.3132979713381,3029,2003-05-29
14.832855789768786,74.83156046016529,989.4801783297415,3029,2003-05-30
14.792128887004074,76.44963587622651,989.3062697028495,3029,2003-05-31
15.31261901479784,76.7171706330599,989.883720424931,3029,2003-06-01
15.499439599222297,79.36076591117751,989.4307243587734,3029,2003-06-02
15.442131671446884,75.39500762641687,989.0548867114366,3029,2003-06-03
15.478025399109365,75.05612837788934,988.5066428381256,3029,2003-06-04
15.973033818391098,73.10496102353122,988.6574683373794,3029,2003-06-05
16.329452697141527,76.6733490479238,987.8018938366838,3029,2003-06-06
16.810509044924782,75.36880022983298,987.1992113088784,3029,2003-06-07
17.588687895250185,76.5392400977829,986.744784763177,3029,2003-06-08
18.048878355255976,74.36959090979326,987.4452269809942,3029,2003-06-09
17.498083213871592,76.60142083412649,986.2415400582836,3029,2003-06-10
17.977693982785258,73.940025842329,986.4152316694344,3029,2003-06-11
17.730099418688194,74.45567707251249,986.7105034919322,3029,2003-06-12
18.106572787098745,76.7788314376718,986.6610811730691,3029,2003-06-13
18.99223347714851,78.67292822380018,986.6535021794035,3029,2003-06-14
19.61128554171715,73.88813586330377,986.8247011767077,3029,2003-06-15
16.8,67.0,987.6,3029,2003-06-16
18.2,72.0,981.9,3029,2003-06-17
9.2,69.0,986.3,3029,2003-06-18
9.8,74.0,984.6,3029,2003-06-19
7.4,58.0,984.1,3029,2003-06-20
5.8,88.0,982.8,3029,2003-06-21
12.1,64.0,985.4,3029,2003-06-22
9.6,86.0,986.7,3029,2003-06-23
10.8,87.0,986.7,3029,2003-06-24
10.5,77.0,990.1,3029,2003-06-25
13.6,60.0,992.8,3029,2003-06-26
14.5,58.0,992.0,3029,2003-06-27
12.8,77.0,985.5,3029,2003-06-28
15.3,68.0,980.3,3029,2003-06-29
15.6,73.0,978.8,3029,2003-06-30
11.5,70.0,985.3,3029,2003-07-01
13.0,75.0,982.6,3029,2003-07-02
13.9,72.0,979.8,3029,2003-07-03
10.4,65.0,989.9,3029,2003-07-04
14.0,71.0,987.1,3029,2003-07-05
11.0,84.0,988.5,3029,2003-07-06
15.3,70.0,985.9,3029,2003-07-07
18.4,86.0,986.0,3029,2003-07-08
13.7,83.0,988.2,3029,2003-07-09
16.2,71.0,983.9,3029,2003-07-10
17.5,54.0,978.9,3029,2003-07-11
16.5,73.0,979.3,3029,2003-07-12
15.5,81.0,981.6,3029,2003-07-13
18.8,56.0,985.3,3029,2003-07-14
20.8,61.0,987.7,3029,2003-07-15
21.0,68.0,988.8,3029,2003-07-16
21.8,57.0,984.8,3029,2003-07-17
21.6,73.0,986.0,3029,2003-07-18
15.9,88.0,990.9,3029,2003-07-19
19.0,83.0,988.7,3029,2003-07-20
21.9,58.0,987.8,3029,2003-07-21
22.1,75.0,986.1,3029,2003-07-22
21.5,71.0,979.3,3029,2003-07-23
19.8,71.0,975.5,3029,2003-07-24
20.3,70.0,976.0,3029,2003-07-25
23.4,69.0,975.8,3029,2003-07-26
22.6,80.0,970.2,3029,2003-07-27
14.3,87.0,979.2,3029,2003-07-28
10.8,78.0,984.6,3029,2003-07-29
10.0,92.0,987.3,3029,2003-07-30
12.7,85.0,985.9,3029,2003-07-31
15.4,81.0,984.3,3029,2003-08-01
15.7,83.0,989.6,3029,2003-08-02
12.7,88.0,991.8,3029,2003-08-03
15.4,70.0,989.6,3029,2003-08-04
15.0,74.0,986.8,3029,2003-08-05
13.0,90.0,987.0,3029,2003-08-06
16.4,84.0,983.5,3029,2003-08-07
15.1,93.0,976.5,3029,2003-08-08
14.2,91.0,983.6,3029,2003-08-09
11.0,90.0,989.9,3029,2003-08-10
12.3,92.0,989.9,3029,2003-08-11
16.2,90.0,989.0,3029,2003-08-12
14.6,86.0,991.4,3029,2003-08-13
14.9,80.0,990.9,3029,2003-08-14
16.7,79.0,989.0,3029,2003-08-15
15.0,95.0,987.7,3029,2003-08-16
12.4,95.0,987.6,3029,2003-08-17
13.4,75.0,986.8,3029,2003-08-18
10.6,92.0,991.5,3029,2003-08-19
7.8,97.0,996.3,3029,2003-08-20
8.2,95.0,995.7,3029,2003-08-21
7.7,99.0,994.1,3029,2003-08-22
13.2,82.0,989.6,3029,2003-08-23
12.6,95.0,988.4,3029,2003-08-24
9.2,96.0,988.9,3029,2003-08-25
7.8,80.0,991.8,3029,2003-08-26
3.3,100.0,996.2,3029,2003-08-27
8.4,88.0,992.8,3029,2003-08-28
10.5,94.0,991.6,3029,2003-08-29
14.8,88.0,983.8,3029,2003-08-30
8.3,81.0,985.4,3029,2003-08-31
4.4,97.0,991.9,3029,2003-09-01
3.2,100.0,996.4,3029,2003-09-02
3.9,100.0,998.6,3029,2003-09-03
4.7,100.0,996.1,3029,2003-09-04
5.4,98.0,995.5,3029,2003-09-05
8.6,96.0,990.0,3029,2003-09-06
8.9,81.0,988.3,3029,2003-09-07
6.7,78.0,987.8,3029,2003-09-08
4.8,92.0,973.5,3029,2003-09-09
1.6,81.0,987.8,3029,2003-09-10
0.6,82.0,992.6,3029,2003-09-11
2.0,84.0,997.1,3029,2003-09-12
0.8,94.0,996.2,3029,2003-09-13
0.4,90.0,984.6,3029,2003-09-14
6.2,89.0,981.2,3029,2003-09-15
3.0,95.0,994.1,3029,2003-09-16
3.9,92.0,996.9,3029,2003-09-17
6.0,94.0,1000.7,3029,2003-09-18
6.6,85.0,993.9,3029,2003-09-19
9.8,92.0,992.9,3029,2003-09-20
8.2,86.0,986.0,3029,2003-09-21
4.8,95.0,993.7,3029,2003-09-22
3.2,98.0,993.1,3029,2003-09-23
6.9,78.0,993.7,3029,2003-09-24
0.8,98.0,1000.2,3029,2003-09-25
0.7,100.0,997.2,3029,2003-09-26
5.0,84.0,996.0,3029,2003-09-27
5.9,67.0,1000.9,3029,2003-09-28
2.5,91.0,998.5,3029,2003-09-29
4.5,97.0,986.8,3029,2003-09-30
1.1,83.0,1003.6,3029,2003-10-01
-3.6,92.0,1007.4,3029,2003-10-02
-0.6,79.0,1001.0,3029,2003-10-03
2.6,98.0,997.4,3029,2003-10-04
5.0,86.0,981.9,3029,2003-10-05
-4.9,71.0,992.3,3029,2003-10-06
-6.5,73.0,988.7,3029,2003-10-07
-2.6,69.0,994.2,3029,2003-10-08
-4.7,76.0,1004.0,3029,2003-10-09
-4.7,91.0,1006.5,3029,2003-10-10
-4.5,79.0,1010.0,3029,2003-10-11
-4.3,93.0,1010.4,3029,2003-10-12
-0.8,93.0,998.0,3029,2003-10-13
4.2,92.0,992.0,3029,2003-10-14
2.7,86.0,992.1,3029,2003-10-15
2.0,87.0,980.1,3029,2003-10-16
-6.5,75.0,999.8,3029,2003-10-17
-4.0,78.0,986.8,3029,2003-10-18
-5.4,90.0,981.5,3029,2003-10-19
-2.5,80.0,985.7,3029,2003-10-20
-8.4,71.0,999.8,3029,2003-10-21
-16.4,85.0,1000.3,3029,2003-10-22
-0.4,90.0,982.0,3029,2003-10-23
-5.4,90.0,996.2,3029,2003-10-24
-10.7,93.0,982.1,3029,2003-10-25
-1.2,91.0,976.4,3029,2003-10-26
-9.7,78.0,995.6,3029,2003-10-27
-2.0,73.0,983.1,3029,2003-10-28
-6.4,68.0,996.0,3029,2003-10-29
-20.4,87.0,999.7,3029,2003-10-30
-19.7,86.0,996.8,3029,2003-10-31
-21.6,89.0,1003.8,3029,2003-11-01
-23.8,84.0,1005.0,3029,2003-11-02
-24.5,84.0,1001.9,3029,2003-11-03
-28.2,84.0,1004.8,3029,2003-11-04
-23.0,82.0,1005.7,3029,2003-11-05
-15.1,83.0,998.5,3029,2003-11-06
-10.0,82.0,999.8,3029,2003-11-07
-8.2,89.0,998.6,3029,2003-11-08
-5.3,92.0,997.2,3029,2003-11-09
-7.9,93.0,1003.6,3029,2003-11-10
-5.2,85.0,1001.4,3029,2003-11-11
-10.2,93.0,990.0,3029,2003-11-12
-21.6,90.0,982.3,3029,2003-11-13
-11.1,90.0,993.6,3029,2003-11-14
-12.4,75.0,1003.3,3029,2003-11-15
-23.9,88.0,989.6,3029,2003-11-16
-18.9,86.0,999.3,3029,2003-11-17
-11.1,81.0,992.7,3029,2003-11-18
-20.1,84.0,1003.1,3029,2003-11-19
-20.9,84.0,1009.4,3029,2003-11-20
-23.5,81.0,1000.3,3029,2003-11-21
-24.2,83.0,995.6,3029,2003-11-22
-35.4,77.0,1008.5,3029,2003-11-23
-35.6,79.0,1021.0,3029,2003-11-24
-42.7,76.0,1024.6,3029,2003-11-25
-42.7,81.0,1010.0,3029,2003-11-26
-41.6,74.0,1009.0,3029,2003-11-27
-23.3,82.0,1010.2,3029,2003-11-28
-34.9,78.0,1000.6,3029,2003-11-29
-37.9,80.0,1006.5,3029,2003-11-30
-34.3,77.0,1011.3,3029,2003-12-01
-32.9,80.0,1011.7,3029,2003-12-02
-41.1,78.0,1010.5,3029,2003-12-03
-32.2,80.0,1009.7,3029,2003-12-04
-21.7,72.0,1010.5,3029,2003-12-05
-20.0,68.0,1005.0,3029,2003-12-06
-16.4,81.0,1006.9,3029,2003-12-07
-29.7,84.0,1010.7,3029,2003-12-08
-33.2,78.0,1009.2,3029,2003-12-09
-20.2,78.0,1005.2,3029,2003-12-10
-16.9,86.0,1000.6,3029,2003-12-11
-5.1,77.0,991.7,3029,2003-12-12
-8.3,70.0,1001.6,3029,2003-12-13
-9.3,68.0,1001.2,3029,2003-12-14
-15.7,69.0,1001.2,3029,2003-12-15
-12.4,84.0,997.6,3029,2003-12-16
-14.9,85.0,1005.7,3029,2003-12-17
-12.1,77.0,1000.5,3029,2003-12-18
-7.0,85.0,993.1,3029,2003-12-19
-5.4,91.0,988.3,3029,2003-12-20
-16.7,87.0,990.6,3029,2003-12-21
-21.6,85.0,987.5,3029,2003-12-22
-24.2,80.0,987.6,3029,2003-12-23
-14.9,87.0,1000.8,3029,2003-12-24
-13.9,79.0,995.1,3029,2003-12-25
-5.1,93.0,985.2,3029,2003-12-26
-10.1,77.0,986.5,3029,2003-12-27
-26.1,74.0,998.7,3029,2003-12-28
-28.8,74.0,992.0,3029,2003-12-29
-11.7,85.0,984.2,3029,2003-12-30
-27.5,86.0,989.2,3029,2003-12-31
-14.0,87.0,972.0,3029,2004-01-01
-26.1,80.0,982.7,3029,2004-01-02
-28.9,80.0,985.8,3029,2004-01-03
-31.3,80.0,993.4,3029,2004-01-04
-23.3,85.0,989.1,3029,2004-01-05
-21.5,76.0,1003.4,3029,2004-01-06
-12.2,83.0,991.6,3029,2004-01-07
-28.5,82.0,996.2,3029,2004-01-08
-30.8,82.0,1012.4,3029,2004-01-09
-17.2,77.0,998.2,3029,2004-01-10
-19.4,80.0,1009.9,3029,2004-01-11
-18.7,84.0,1003.8,3029,2004-01-12
-22.0,88.0,995.9,3029,2004-01-13
-14.3,85.0,1003.5,3029,2004-01-14
-14.7,84.0,1003.1,3029,2004-01-15
-17.9,77.0,1010.5,3029,2004-01-16
-14.9,76.0,998.1,3029,2004-01-17
-29.6,70.0,1008.0,3029,2004-01-18
-47.5,76.0,1024.9,3029,2004-01-19
-34.1,76.0,1015.7,3029,2004-01-20
-25.5,81.0,1008.2,3029,2004-01-21
-33.5,79.0,1017.9,3029,2004-01-22
-23.6,77.0,1016.7,3029,2004-01-23
-22.5,81.0,1003.2,3029,2004-01-24
-25.4,81.0,1004.2,3029,2004-01-25
-16.1,81.0,989.4,3029,2004-01-26
-12.5,85.0,989.4,3029,2004-01-27
-18.2,86.0,995.3,3029,2004-01-28
-25.8,85.0,999.0,3029,2004-01-29
-24.6,82.0,1007.8,3029,2004-01-30
-30.5,79.0,1014.2,3029,2004-01-31
-27.7,81.0,1012.2,3029,2004-02-01
-21.2,79.0,1002.1,3029,2004-02-02
-35.8,76.0,999.0,3029,2004-02-03
-35.8,77.0,1003.7,3029,2004-02-04
-35.5,79.0,1000.5,3029,2004-02-05
-12.4,86.0,988.6,3029,2004-02-06
-23.3,83.0,997.2,3029,2004-02-07
-10.5,81.0,991.7,3029,2004-02-08
-12.9,77.0,995.2,3029,2004-02-09
-14.7,86.0,1000.2,3029,2004-02-10
-13.1,88.0,998.1,3029,2004-02-11
-3.4,95.0,981.9,3029,2004-02-12
-10.9,88.0,984.5,3029,2004-02-13
-27.7,85.0,997.4,3029,2004-02-14
-26.3,82.0,997.3,3029,2004-02-15
-25.6,81.0,994.9,3029,2004-02-16
-30.5,78.0,988.9,3029,2004-02-17
-27.1,80.0,978.8,3029,2004-02-18
-28.0,78.0,995.7,3029,2004-02-19
-20.8,86.0,1001.8,3029,2004-02-20
-39.8,79.0,1010.3,3029,2004-02-21
-32.3,78.0,997.3,3029,2004-02-22
-33.1,80.0,991.5,3029,2004-02-23
-26.7,80.0,985.7,3029,2004-02-24
-25.4,81.0,987.9,3029,2004-02-25
-36.1,81.0,987.0,3029,2004-02-26
-26.8,82.0,981.9,3029,2004-02-27
-27.5,77.0,1000.6,3029,2004-02-28
-22.0,81.0,1002.0,3029,2004-02-29
-29.5,78.0,1004.6,3029,2004-03-01
-33.2,79.0,1004.2,3029,2004-03-02
-34.6,78.0,998.7,3029,2004-03-03
-38.4,75.0,1009.7,3029,2004-03-04
-35.2,81.0,1012.6,3029,2004-03-05
-9.7,78.0,999.5,3029,2004-03-06
-7.2,90.0,992.6,3029,2004-03-07
-0.6,54.0,968.7,3029,2004-03-08
-3.4,79.0,965.7,3029,2004-03-09
-12.5,76.0,981.7,3029,2004-03-10
-25.2,79.0,984.5,3029,2004-03-11
-23.3,83.0,989.0,3029,2004-03-12
-10.9,91.0,983.5,3029,2004-03-13
-6.7,75.0,985.4,3029,2004-03-14
-26.3,86.0,995.5,3029,2004-03-15
-20.3,65.0,997.2,3029,2004-03-16
-15.6,85.0,990.7,3029,2004-03-17
-8.8,86.0,986.9,3029,2004-03-18
-7.9,90.0,988.3,3029,2004-03-19
-5.8,87.0,988.9,3029,2004-03-20
-6.1,91.0,995.5,3029,2004-03-21
-10.5,93.0,998.6,3029,2004-03-22
-15.6,87.0,995.9,3029,2004-03-23
-19.4,91.0,994.4,3029,2004-03-24
-10.1,71.0,980.8,3029,2004-03-25
-17.3,81.0,987.7,3029,2004-03-26
-20.1,89.0,999.5,3029,2004-03-27
-11.4,69.0,998.2,3029,2004-03-28
-10.9,87.0,1003.5,3029,2004-03-29
-18.2,90.0,1004.4,3029,2004-03-30
-22.2,88.0,1005.5,3029,2004-03-31
-18.4,95.0,1004.4,3029,2004-04-01
-20.0,91.0,1004.3,3029,2004-04-02
-11.9,88.0,988.1,3029,2004-04-03
-1.5,76.0,979.9,3029,2004-04-04
-15.0,84.0,995.8,3029,2004-04-05
-5.0,93.0,991.5,3029,2004-04-06
-1.9,94.0,984.0,3029,2004-04-07
-4.9,98.0,986.3,3029,2004-04-08
-9.3,91.0,987.0,3029,2004-04-09
1.1,81.0,983.6,3029,2004-04-10
-5.1,80.0,996.4,3029,2004-04-11
-15.3,81.0,1002.7,3029,2004-04-12
-10.6,90.0,997.7,3029,2004-04-13
-15.9,91.0,988.6,3029,2004-04-14
-15.5,90.0,989.6,3029,2004-04-15
-15.5,92.0,990.3,3029,2004-04-16
-2.4,93.0,969.1,3029,2004-04-17
-14.3,87.0,993.8,3029,2004-04-18
-13.7,85.0,993.2,3029,2004-04-19
-4.5,51.0,990.4,3029,2004-04-20
-4.757389022332208,73.21112784706506,991.8611856301195,3029,2004-04-21
-4.86987003072293,76.46660701242375,991.0130309756643,3029,2004-04-22
-5.232817672931976,78.73701734997027,990.6722995246522,3029,2004-04-23
-5.37296687805932,79.66204349681432,990.9398421018554,3029,2004-04-24
-4.846018493804211,80.8706686115381,990.1998971679249,3029,2004-04-25
-5.212534399869284,81.72631329810615,992.3379193294726,3029,2004-04-26
-6.366043174258246,81.9773791761402,991.9420279069037,3029,2004-04-27
-6.0947875552276205,80.40374256753088,991.8988039176135,3029,2004-04-28
-4.580961225243453,78.51859751917601,990.816094500389,3029,2004-04-29
-4.620493020959397,80.97397649628593,990.7714696958981,3029,2004-04-30
-3.496725444446938,80.1106498643609,991.2041704500708,3029,2004-05-01
-3.530981459023994,80.17289581259602,991.3091308775719,3029,2004-05-02
-1.9992661973000205,79.48937064972422,991.0206164627283,3029,2004-05-03
-0.9557198005932248,80.3646567765054,990.14755544942,3029,2004-05-04
-0.4899112045140186,81.7735694032001,989.0679583975563,3029,2004-05-05
-1.2880769524691997,81.97624421219362,990.1614891320692,3029,2004-05-06
-1.470419851777277,80.8926464339007,991.3811325749521,3029,2004-05-07
-1.6057539660319327,79.82839596247432,991.1465164095216,3029,2004-05-08
-1.3467944244066388,78.67831421077065,991.5627298541625,3029,2004-05-09
-0.7816573622127576,80.38461783216798,991.466458052971,3029,2004-05-10
-0.4546145070154006,78.25893046502448,993.3342280055579,3029,2004-05-11
0.8750743153950591,80.18156950664442,992.6858788723337,3029,2004-05-12
-0.05716122024268411,81.43626149922342,992.394018227898,3029,2004-05-13
0.11551145789615935,80.59104994232428,992.7575524442619,3029,2004-05-14
0.44146108328516664,80.10896067187154,992.0137139749693,3029,2004-05-15
0.050405585620018734,79.76359013818683,992.2188854239321,3029,2004-05-16
1.4911955488394533,80.48587274127958,992.9065832184642,3029,2004-05-17
0.27514728105110375,78.5759729760119,993.7842881955465,3029,2004-05-18
1.9064570502228766,78.39879633761184,993.1006363453379,3029,2004-05-19
2.413741951642424,80.5082211217223,992.2583960397073,3029,2004-05-20
2.44910856094102,79.66500853400173,991.8909112175543,3029,2004-05-21
2.0325658131563973,80.36238178436652,991.0990018254772,3029,2004-05-22
1.3745678979440759,81.1882979276561,991.0697317544143,3029,2004-05-23
2.1469386500042185,79.24321827378162,991.22013748322,3029,2004-05-24
2.119335568632145,81.25435324887331,992.2583261193979,3029,2004-05-25
3.2456611498724732,79.73679787530472,992.345072156526,3029,2004-05-26
2.7744710895001754,80.46485867022962,991.9609036303175,3029,2004-05-27
2.357253996245709,79.40566442453368,992.2879232427646,3029,2004-05-28
2.799996273171832,78.95333527994154,990.9035395457627,3029,2004-05-29
3.433199684067936,80.14731022748231,990.5075565718415,3029,2004-05-30
4.77002913767376,79.63577013214321,990.3169941860267,3029,2004-05-31
