date,stage_max_amplitude,stage_max_mean,snow_coverage_station_amplitude,snow_height_mean,snow_height_amplitude,water_hazard_sum,1_day,2_day,3_day,4_day,5_day,6_day,7_day
2005-05-16,217.5,271.5,5.0,-15.503005054978166,35.45987721206862,0,372.0,405.5,439.0,475.0,499.0,496.0,490.0
2005-05-17,225.0,305.0,5.0,-16.1762346103721,32.98342763750958,0,405.5,439.0,475.0,499.0,496.0,490.0,529.0
2005-05-18,234.5,338.5,5.0,-16.825675136920164,30.881300661552533,0,439.0,475.0,499.0,496.0,490.0,529.0,567.0
2005-05-19,234.5,372.0,3.2697167871266686,-17.465119677187477,28.89371524586163,1,475.0,499.0,496.0,490.0,529.0,567.0,558.625
2005-05-20,237.0,406.0,2.2697167871266686,-18.10290111021228,26.03601466805737,2,499.0,496.0,490.0,529.0,567.0,558.625,550.25
2005-05-21,227.5,438.1,1.9138076832918989,-18.72278815015165,24.606665677784246,3,496.0,490.0,529.0,567.0,558.625,550.25,541.875
2005-05-22,194.0,462.9,1.3422064363224289,-19.316186901192246,23.63979209241493,3,490.0,529.0,567.0,558.625,550.25,541.875,533.5
2005-05-23,160.5,479.8,1.4165832008803987,-19.8715506899933,22.456420651465795,3,529.0,567.0,558.625,550.25,541.875,533.5,525.125
2005-05-24,157.0,497.8,1.3091672149699844,-20.41042568405371,21.496458032248846,3,567.0,558.625,550.25,541.875,533.5,525.125,516.75
2005-05-25,161.5,516.2,1.43908394801156,-20.92470826129586,20.339848197667756,3,558.625,550.25,541.875,533.5,525.125,516.75,508.375
2005-05-26,128.0,528.125,1.43908394801156,-21.434342638445003,19.336352140073508,2,550.25,541.875,533.5,525.125,516.75,508.375,500.0
2005-05-27,92.0,538.975,1.5009603360243586,-21.906633310676206,18.46373170477235,1,541.875,533.5,525.125,516.75,508.375,500.0,535.0
2005-05-28,77.0,549.35,1.5590916681533908,-22.338309295300263,17.99251733834782,0,533.5,525.125,516.75,508.375,500.0,535.0,578.0
2005-05-29,77.0,550.25,1.3530291994859027,-22.734486900634685,17.08607989550627,0,525.125,516.75,508.375,500.0,535.0,578.0,626.0
2005-05-30,77.0,541.875,1.401116369694532,-23.09274757886076,16.168283601725797,0,516.75,508.375,500.0,535.0,578.0,626.0,614.0
2005-05-31,50.25,533.5,1.4678651903349902,-23.425439227243785,15.241354001358102,0,508.375,500.0,535.0,578.0,626.0,614.0,693.0
2005-06-01,58.625,525.125,1.5111779974594874,-23.740332504162936,14.507917405991558,0,500.0,535.0,578.0,626.0,614.0,693.0,718.0
2005-06-02,58.625,516.75,1.57698420824926,-24.028996731848032,13.939452678886504,1,535.0,578.0,626.0,614.0,693.0,718.0,693.875
2005-06-03,50.25,517.05,1.6410291490221418,-24.30498262632755,13.465563233564332,2,578.0,626.0,614.0,693.0,718.0,693.875,669.75
2005-06-04,78.0,527.625,1.6117862663755451,-24.559228222891946,13.154295092080567,3,626.0,614.0,693.0,718.0,693.875,669.75,645.625
2005-06-05,126.0,549.475,1.4134137351524103,-24.79079785892703,12.655562664924066,3,614.0,693.0,718.0,693.875,669.75,645.625,621.5
2005-06-06,126.0,570.6,1.478734936927788,-25.01227121358061,11.768414279716316,3,693.0,718.0,693.875,669.75,645.625,621.5,597.375
2005-06-07,193.0,609.2,1.5413050249829974,-25.224273062194836,11.28539344251574,3,718.0,693.875,669.75,645.625,621.5,597.375,573.25
2005-06-08,218.0,645.8,1.6149592919883524,-25.437632100473955,10.842317157502565,3,693.875,669.75,645.625,621.5,597.375,573.25,549.125
2005-06-09,218.0,668.975,1.679129367180943,-25.645928836598515,10.798870334566505,2,669.75,645.625,621.5,597.375,573.25,549.125,525.0
2005-06-10,183.0,677.725,1.701413187453161,-25.8445972406128,10.227291345573171,1,645.625,621.5,597.375,573.25,549.125,525.0,493.0
2005-06-11,140.0,684.05,1.6020076634717055,-26.021886516110044,9.158611482569711,0,621.5,597.375,573.25,549.125,525.0,493.0,470.0
2005-06-12,104.0,669.75,1.6748868168434514,-26.18113213637765,8.34291068863094,0,597.375,573.25,549.125,525.0,493.0,470.0,471.0
2005-06-13,120.625,645.625,1.7738521775349172,-26.306481277658598,7.4176430825031865,0,573.25,549.125,525.0,493.0,470.0,471.0,464.0
2005-06-14,144.75,621.5,1.7363165650577495,-26.413376270347143,6.818663344173505,0,549.125,525.0,493.0,470.0,471.0,464.0,461.0
2005-06-15,168.875,597.375,1.7970046640932376,-26.503104347945886,6.377328452926722,0,525.0,493.0,470.0,471.0,464.0,461.0,452.0
2005-06-16,168.875,573.25,6.847256916652981,-24.912285050910587,-20.98342763750958,1,493.0,470.0,471.0,464.0,461.0,452.0,442.0
2005-06-17,176.75,547.55,6.773020373885566,-23.318649448237146,-21.381300661552533,2,470.0,471.0,464.0,461.0,452.0,442.0,448.0
2005-06-18,175.625,522.075,6.773020373885566,-21.7185209932077,-21.89371524586163,3,471.0,464.0,461.0,452.0,442.0,448.0,449.0
2005-06-19,151.5,501.625,6.773020373885566,-20.10620380738115,-22.53601466805737,3,464.0,461.0,452.0,442.0,448.0,449.0,448.0
2005-06-20,133.375,484.6,6.6588085601586675,-18.4836010079504,-22.72554233784134,3,461.0,452.0,442.0,448.0,449.0,448.0,445.0
2005-06-21,112.25,471.8,6.579581016125228,-16.843530455161734,-23.079946196344114,3,452.0,442.0,448.0,449.0,448.0,445.0,425.0
2005-06-22,97.125,463.6,6.505204251567259,-15.201710704393069,-23.386522353399226,3,442.0,448.0,449.0,448.0,445.0,425.0,370.0
2005-06-23,83.0,458.0,6.469797550525709,-13.547212218507333,-23.80858223662251,3,448.0,449.0,448.0,445.0,425.0,370.0,317.0
2005-06-24,51.0,453.4,6.393998678145209,-11.872195533140763,-24.18647104423697,3,449.0,448.0,445.0,425.0,370.0,317.0,306.0
2005-06-25,29.0,450.4,6.393998678145209,-10.175862407227298,-24.496609714435266,3,448.0,445.0,425.0,370.0,317.0,306.0,300.0
2005-06-26,29.0,447.8,6.278004429471335,-8.465539562948202,-24.694524918591647,3,445.0,425.0,370.0,317.0,306.0,300.0,303.0
2005-06-27,22.0,446.4,6.219873097342303,-6.757212180298755,-25.081442393806306,3,425.0,370.0,317.0,306.0,300.0,303.0,313.0
2005-06-28,36.0,443.0,6.155363103457472,-5.054558752619171,-25.23838583959317,3,370.0,317.0,306.0,300.0,303.0,313.0,322.0
2005-06-29,82.0,427.4,6.107275933248843,-3.3616194617253274,-25.401556423415478,3,317.0,306.0,300.0,303.0,313.0,322.0,321.0
2005-06-30,132.0,401.0,6.040527112608385,-1.677325354062209,-25.453108752564805,3,306.0,300.0,303.0,313.0,322.0,321.0,403.0
2005-07-01,143.0,372.6,5.997214305483888,0.0,-25.498169642775,3,300.0,303.0,313.0,322.0,321.0,403.0,467.0
2005-07-02,149.0,343.6,5.931408094694115,0.0,-25.60205528047115,3,303.0,313.0,322.0,321.0,403.0,467.0,496.0
2005-07-03,148.0,319.2,5.867363153921233,0.0,-25.797074973224863,3,313.0,322.0,321.0,403.0,467.0,496.0,511.0
2005-07-04,145.0,307.8,5.829610412983495,0.0,-25.961644790891942,3,322.0,321.0,403.0,467.0,496.0,511.0,493.0
2005-07-05,125.0,308.8,5.752294257774653,0.0,-26.241128844618697,3,321.0,403.0,467.0,496.0,511.0,493.0,465.0
2005-07-06,70.0,311.8,5.6869730559992755,0.0,-26.26911601229863,3,403.0,467.0,496.0,511.0,493.0,465.0,444.0
2005-07-07,103.0,332.4,5.624402967944066,0.0,-26.47197577417174,3,467.0,496.0,511.0,493.0,465.0,444.0,418.0
2005-07-08,167.0,365.2,5.550748700938711,0.0,-26.800266965865134,3,496.0,511.0,493.0,465.0,444.0,418.0,373.0
2005-07-09,196.0,401.8,5.48657862574612,0.0,-27.14133001461543,3,511.0,493.0,465.0,444.0,418.0,373.0,393.0
2005-07-10,208.0,439.6,5.4642948054739024,0.0,-27.36516550846555,3,493.0,465.0,444.0,418.0,373.0,393.0,372.0
2005-07-11,198.0,474.0,5.392617948521678,0.0,-27.333238122391144,3,465.0,444.0,418.0,373.0,393.0,372.0,377.0
2005-07-12,190.0,486.4,5.319738795149932,0.0,-27.24245484287335,3,444.0,418.0,373.0,393.0,372.0,377.0,388.0
2005-07-13,190.0,481.8,5.220773434458466,0.0,-27.087028654301488,3,418.0,373.0,393.0,372.0,377.0,388.0,394.0
2005-07-14,108.0,466.2,5.1765861550877785,0.0,-26.948705722609898,3,373.0,393.0,372.0,377.0,388.0,394.0,369.0
2005-07-15,138.0,438.6,5.11589805605229,0.0,-26.837205664995345,3,393.0,372.0,377.0,388.0,394.0,369.0,320.0
2005-07-16,138.0,418.6,0.0,0.0,0.0,3,372.0,377.0,388.0,394.0,369.0,320.0,282.0
2005-07-17,139.0,400.0,0.0,0.0,0.0,3,377.0,388.0,394.0,369.0,320.0,282.0,264.0
2005-07-18,121.0,386.6,0.0,0.0,0.0,3,388.0,394.0,369.0,320.0,282.0,264.0,250.0
2005-07-19,93.0,380.6,0.0,0.0,0.0,3,394.0,369.0,320.0,282.0,264.0,250.0,232.0
2005-07-20,72.0,384.8,0.0,0.0,0.0,3,369.0,320.0,282.0,264.0,250.0,232.0,191.0
2005-07-21,49.0,380.0,0.0,0.0,0.0,3,320.0,282.0,264.0,250.0,232.0,191.0,174.0
2005-07-22,74.0,369.6,0.0,0.0,0.0,3,282.0,264.0,250.0,232.0,191.0,174.0,149.0
2005-07-23,112.0,350.6,0.0,0.0,0.0,3,264.0,250.0,232.0,191.0,174.0,149.0,132.0
2005-07-24,130.0,325.8,0.0,0.0,0.0,3,250.0,232.0,191.0,174.0,149.0,132.0,127.0
2005-07-25,144.0,297.0,0.0,0.0,0.0,3,232.0,191.0,174.0,149.0,132.0,127.0,124.0
2005-07-26,162.0,269.6,0.0,0.0,0.0,3,191.0,174.0,149.0,132.0,127.0,124.0,119.0
2005-07-27,203.0,243.8,0.0,0.0,0.0,3,174.0,149.0,132.0,127.0,124.0,119.0,113.0
2005-07-28,195.0,222.2,0.0,0.0,0.0,3,149.0,132.0,127.0,124.0,119.0,113.0,113.0
2005-07-29,171.0,199.2,0.0,0.0,0.0,3,132.0,127.0,124.0,119.0,113.0,113.0,102.0
2005-07-30,150.0,175.6,0.0,0.0,0.0,3,127.0,124.0,119.0,113.0,113.0,102.0,92.0
2005-07-31,137.0,154.6,0.0,0.0,0.0,3,124.0,119.0,113.0,113.0,102.0,92.0,91.0
2005-08-01,126.0,141.2,0.0,0.0,0.0,3,119.0,113.0,113.0,102.0,92.0,91.0,92.0
2005-08-02,113.0,130.2,0.0,0.0,0.0,3,113.0,113.0,102.0,92.0,91.0,92.0,89.0
2005-08-03,78.0,123.0,0.0,0.0,0.0,3,113.0,102.0,92.0,91.0,92.0,89.0,90.0
2005-08-04,61.0,119.2,0.0,0.0,0.0,3,102.0,92.0,91.0,92.0,89.0,90.0,88.0
2005-08-05,47.0,114.2,0.0,0.0,0.0,3,92.0,91.0,92.0,89.0,90.0,88.0,100.0
2005-08-06,40.0,107.8,0.0,0.0,0.0,3,91.0,92.0,89.0,90.0,88.0,100.0,148.0
2005-08-07,36.0,102.2,0.0,0.0,0.0,3,92.0,89.0,90.0,88.0,100.0,148.0,194.0
2005-08-08,33.0,98.0,0.0,0.0,0.0,3,89.0,90.0,88.0,100.0,148.0,194.0,322.0
2005-08-09,30.0,93.2,0.0,0.0,0.0,3,90.0,88.0,100.0,148.0,194.0,322.0,410.0
2005-08-10,24.0,90.8,0.0,0.0,0.0,3,88.0,100.0,148.0,194.0,322.0,410.0,366.0
2005-08-11,25.0,90.0,0.0,0.0,0.0,3,100.0,148.0,194.0,322.0,410.0,366.0,326.0
2005-08-12,14.0,91.8,0.0,0.0,0.0,3,148.0,194.0,322.0,410.0,366.0,326.0,293.0
2005-08-13,60.0,103.0,0.0,0.0,0.0,3,194.0,322.0,410.0,366.0,326.0,293.0,265.0
2005-08-14,106.0,124.0,0.0,0.0,0.0,3,322.0,410.0,366.0,326.0,293.0,265.0,221.0
2005-08-15,234.0,170.4,0.0,0.0,0.0,3,410.0,366.0,326.0,293.0,265.0,221.0,190.0
2005-08-16,322.0,234.8,0.0,0.0,0.0,3,366.0,326.0,293.0,265.0,221.0,190.0,156.0
2005-08-17,322.0,288.0,0.0,0.0,0.0,3,326.0,293.0,265.0,221.0,190.0,156.0,138.0
2005-08-18,322.0,323.6,0.0,0.0,0.0,3,293.0,265.0,221.0,190.0,156.0,138.0,123.0
2005-08-19,310.0,343.4,0.0,0.0,0.0,3,265.0,221.0,190.0,156.0,138.0,123.0,118.0
2005-08-20,262.0,332.0,0.0,0.0,0.0,3,221.0,190.0,156.0,138.0,123.0,118.0,113.0
2005-08-21,216.0,294.2,0.0,0.0,0.0,3,190.0,156.0,138.0,123.0,118.0,113.0,118.0
2005-08-22,220.0,259.0,0.0,0.0,0.0,3,156.0,138.0,123.0,118.0,113.0,118.0,120.0
2005-08-23,254.0,225.0,0.0,0.0,0.0,3,138.0,123.0,118.0,113.0,118.0,120.0,118.0
2005-08-24,228.0,194.0,0.0,0.0,0.0,3,123.0,118.0,113.0,118.0,120.0,118.0,114.0
2005-08-25,203.0,165.6,0.0,0.0,0.0,3,118.0,113.0,118.0,120.0,118.0,114.0,107.0
2005-08-26,175.0,145.0,0.0,0.0,0.0,3,113.0,118.0,120.0,118.0,114.0,107.0,93.0
2005-08-27,152.0,129.6,0.0,0.0,0.0,3,118.0,120.0,118.0,114.0,107.0,93.0,85.0
2005-08-28,108.0,122.0,0.0,0.0,0.0,3,120.0,118.0,114.0,107.0,93.0,85.0,82.0
2005-08-29,77.0,118.4,0.0,0.0,0.0,3,118.0,114.0,107.0,93.0,85.0,82.0,78.0
2005-08-30,43.0,117.4,0.0,0.0,0.0,3,114.0,107.0,93.0,85.0,82.0,78.0,75.0
2005-08-31,25.0,116.6,0.0,0.0,0.0,3,107.0,93.0,85.0,82.0,78.0,75.0,74.0
2005-09-01,16.0,115.4,0.0,0.0,0.0,3,93.0,85.0,82.0,78.0,75.0,74.0,77.0
2005-09-02,27.0,110.4,0.0,0.0,0.0,3,85.0,82.0,78.0,75.0,74.0,77.0,77.0
2005-09-03,35.0,103.4,0.0,0.0,0.0,3,82.0,78.0,75.0,74.0,77.0,77.0,74.0
2005-09-04,38.0,96.2,0.0,0.0,0.0,3,78.0,75.0,74.0,77.0,77.0,74.0,73.0
2005-09-05,42.0,89.0,0.0,0.0,0.0,3,75.0,74.0,77.0,77.0,74.0,73.0,72.0
2005-09-06,43.0,82.6,0.0,0.0,0.0,3,74.0,77.0,77.0,74.0,73.0,72.0,73.0
2005-09-07,40.0,78.8,0.0,0.0,0.0,3,77.0,77.0,74.0,73.0,72.0,73.0,76.0
2005-09-08,33.0,77.2,0.0,0.0,0.0,3,77.0,74.0,73.0,72.0,73.0,76.0,77.0
2005-09-09,19.0,76.2,0.0,0.0,0.0,3,74.0,73.0,72.0,73.0,76.0,77.0,80.0
2005-09-10,11.0,75.4,0.0,0.0,0.0,3,73.0,72.0,73.0,76.0,77.0,80.0,81.0
2005-09-11,9.0,75.0,0.0,0.0,0.0,3,72.0,73.0,76.0,77.0,80.0,81.0,81.0
2005-09-12,6.0,74.6,0.0,0.0,0.0,3,73.0,76.0,77.0,80.0,81.0,81.0,72.0
2005-09-13,5.0,73.8,0.0,0.0,0.0,3,76.0,77.0,80.0,81.0,81.0,72.0,68.0
2005-09-14,5.0,73.6,0.0,0.0,0.0,3,77.0,80.0,81.0,81.0,72.0,68.0,64.0
2005-09-15,5.0,74.2,0.0,0.0,0.0,3,80.0,81.0,81.0,72.0,68.0,64.0,62.0
2005-09-16,8.0,75.6,0.0,0.0,0.0,3,81.0,81.0,72.0,68.0,64.0,62.0,63.0
2005-09-17,9.0,77.4,0.0,0.0,0.0,3,81.0,72.0,68.0,64.0,62.0,63.0,67.0
2005-09-18,9.0,79.0,0.0,0.0,0.0,3,72.0,68.0,64.0,62.0,63.0,67.0,69.0
2005-09-19,9.0,78.2,0.0,0.0,0.0,3,68.0,64.0,62.0,63.0,67.0,69.0,67.0
2005-09-20,13.0,76.4,0.0,0.0,0.0,3,64.0,62.0,63.0,67.0,69.0,67.0,63.0
2005-09-21,17.0,73.2,0.0,0.0,0.0,3,62.0,63.0,67.0,69.0,67.0,63.0,57.0
2005-09-22,19.0,69.4,0.0,0.0,0.0,3,63.0,67.0,69.0,67.0,63.0,57.0,53.0
2005-09-23,19.0,65.8,0.0,0.0,0.0,3,67.0,69.0,67.0,63.0,57.0,53.0,51.0
2005-09-24,19.0,64.8,0.0,0.0,0.0,3,69.0,67.0,63.0,57.0,53.0,51.0,48.0
2005-09-25,19.0,65.0,0.0,0.0,0.0,3,67.0,63.0,57.0,53.0,51.0,48.0,47.0
2005-09-26,10.0,65.6,0.0,0.0,0.0,3,63.0,57.0,53.0,51.0,48.0,47.0,50.0
2005-09-27,7.0,65.8,0.0,0.0,0.0,3,57.0,53.0,51.0,48.0,47.0,50.0,62.0
2005-09-28,12.0,64.6,0.0,0.0,0.0,3,53.0,51.0,48.0,47.0,50.0,62.0,65.0
2005-09-29,16.0,61.8,0.0,0.0,0.0,3,51.0,48.0,47.0,50.0,62.0,65.0,69.0
2005-09-30,18.0,58.2,0.0,0.0,0.0,3,48.0,47.0,50.0,62.0,65.0,69.0,73.0
2005-10-01,21.0,54.4,0.0,0.0,0.0,3,47.0,50.0,62.0,65.0,69.0,73.0,79.0
2005-10-02,22.0,51.2,0.0,0.0,0.0,3,50.0,62.0,65.0,69.0,73.0,79.0,85.0
2005-10-03,20.0,49.8,0.0,0.0,0.0,3,62.0,65.0,69.0,73.0,79.0,85.0,90.0
2005-10-04,16.0,51.6,0.0,0.0,0.0,3,65.0,69.0,73.0,79.0,85.0,90.0,90.0
2005-10-05,18.0,54.4,5.0,0.03125,-0.5,3,69.0,73.0,79.0,85.0,90.0,90.0,88.0
2005-10-06,22.0,58.6,5.0,0.03125,0.0,3,73.0,79.0,85.0,90.0,90.0,88.0,80.0
2005-10-07,26.0,63.8,5.0,0.03125,0.0,3,79.0,85.0,90.0,90.0,88.0,80.0,73.0
2005-10-08,32.0,69.6,5.0,0.03125,0.0,3,85.0,90.0,90.0,88.0,80.0,73.0,69.0
2005-10-09,38.0,74.2,5.0,0.03125,0.0,3,90.0,90.0,88.0,80.0,73.0,69.0,66.0
2005-10-10,40.0,79.2,5.0,0.03125,0.0,3,90.0,88.0,80.0,73.0,69.0,66.0,62.0
2005-10-11,28.0,83.4,5.0,0.03125,0.0,3,88.0,80.0,73.0,69.0,66.0,62.0,56.0
2005-10-12,25.0,86.4,5.0,0.09375,-1.0,3,80.0,73.0,69.0,66.0,62.0,56.0,50.0
2005-10-13,21.0,86.6,10.0,0.1875,-1.5,3,73.0,69.0,66.0,62.0,56.0,50.0,45.0
2005-10-14,17.0,84.2,10.0,0.53125,-5.5,3,69.0,66.0,62.0,56.0,50.0,45.0,29.0
2005-10-15,21.0,80.0,10.0,0.875,-5.5,3,66.0,62.0,56.0,50.0,45.0,29.0,27.0
2005-10-16,24.0,75.2,10.0,1.5,-10.0,3,62.0,56.0,50.0,45.0,29.0,27.0,32.0
2005-10-17,28.0,70.0,10.0,2.15625,-10.5,3,56.0,50.0,45.0,29.0,27.0,32.0,28.0
2005-10-18,34.0,65.2,10.0,2.84375,-11.0,3,50.0,45.0,29.0,27.0,32.0,28.0,24.0
2005-10-19,38.0,60.6,10.0,3.6875,-13.5,2,45.0,29.0,27.0,32.0,28.0,24.0,34.0
2005-10-20,35.0,55.8,10.0,4.5,-13.0,1,29.0,27.0,32.0,28.0,24.0,34.0,40.0
2005-10-21,44.0,48.4,10.0,5.40625,-15.0,0,27.0,32.0,28.0,24.0,34.0,40.0,43.0
2005-10-22,42.0,41.4,10.0,5.96875,-9.0,0,32.0,28.0,24.0,34.0,40.0,43.0,44.0
2005-10-23,39.0,36.6,10.0,6.71875,-12.0,0,28.0,24.0,34.0,40.0,43.0,44.0,46.0
2005-10-24,35.0,32.2,10.0,7.46875,-12.0,0,24.0,34.0,40.0,43.0,44.0,46.0,46.0
2005-10-25,32.0,28.0,10.0,8.21875,-12.0,0,34.0,40.0,43.0,44.0,46.0,46.0,42.0
2005-10-26,26.0,29.0,10.0,9.125,-14.5,0,40.0,43.0,44.0,46.0,46.0,42.0,28.0
2005-10-27,21.0,31.6,10.0,9.75,-10.0,0,43.0,44.0,46.0,46.0,42.0,28.0,18.0
2005-10-28,19.0,33.8,10.0,10.03125,-5.5,0,44.0,46.0,46.0,42.0,28.0,18.0,18.0
2005-10-29,20.0,37.0,10.0,10.1875,-4.0,0,46.0,46.0,42.0,28.0,18.0,18.0,9.0
2005-10-30,22.0,41.4,10.0,10.03125,-3.0,0,46.0,42.0,28.0,18.0,18.0,9.0,2.0
2005-10-31,22.0,43.8,10.0,9.875,-3.0,0,42.0,28.0,18.0,18.0,9.0,2.0,-9.0
2005-11-01,22.0,44.2,10.0,9.46875,-3.5,0,28.0,18.0,18.0,9.0,2.0,-9.0,-19.0
2005-11-02,18.0,41.2,10.0,9.0,-3.0,0,18.0,18.0,9.0,2.0,-9.0,-19.0,-36.0
2005-11-03,28.0,36.0,10.0,8.75,-7.0,0,18.0,9.0,2.0,-9.0,-19.0,-36.0,-52.0
2005-11-04,28.0,30.4,10.0,8.375,-7.0,0,9.0,2.0,-9.0,-19.0,-36.0,-52.0,-71.0
2005-11-05,37.0,23.0,10.0,8.0625,-8.0,0,2.0,-9.0,-19.0,-36.0,-52.0,-71.0,-82.0
2005-11-06,44.0,15.0,10.0,7.6875,-9.0,0,-9.0,-19.0,-36.0,-52.0,-71.0,-82.0,-94.0
2005-11-07,55.0,7.6,10.0,7.71875,-9.5,2,-19.0,-36.0,-52.0,-71.0,-82.0,-94.0,-78.0
2005-11-08,61.0,0.2,10.0,7.625,-10.5,4,-36.0,-52.0,-71.0,-82.0,-94.0,-78.0,10.0
2005-11-09,64.0,-10.6,10.0,7.53125,-10.5,6,-52.0,-71.0,-82.0,-94.0,-78.0,10.0,55.0
2005-11-10,70.0,-22.8,10.0,7.40625,-10.0,6,-71.0,-82.0,-94.0,-78.0,10.0,55.0,76.0
2005-11-11,89.0,-37.4,5.0,7.125,-9.0,4,-82.0,-94.0,-78.0,10.0,55.0,76.0,89.0
2005-11-12,91.0,-52.0,2.0,7.15625,-9.0,2,-94.0,-78.0,10.0,55.0,76.0,89.0,93.0
2005-11-13,96.0,-67.0,2.0,7.5,-5.5,0,-78.0,10.0,55.0,76.0,89.0,93.0,96.0
2005-11-14,85.0,-75.4,2.0,7.9375,-5.5,0,10.0,55.0,76.0,89.0,93.0,96.0,97.0
2005-11-15,104.0,-63.0,2.0,8.46875,-1.5,0,55.0,76.0,89.0,93.0,96.0,97.0,97.0
2005-11-16,149.0,-37.8,2.0,9.21875,-4.5,0,76.0,89.0,93.0,96.0,97.0,97.0,95.0
2005-11-17,170.0,-6.2,2.0,10.03125,-5.5,0,89.0,93.0,96.0,97.0,97.0,95.0,91.0
2005-11-18,183.0,30.4,2.0,11.0625,-6.0,0,93.0,96.0,97.0,97.0,95.0,91.0,90.0
2005-11-19,187.0,64.6,2.0,12.3125,-14.0,0,96.0,97.0,97.0,95.0,91.0,90.0,88.0
2005-11-20,190.0,81.8,2.0,13.625,-13.5,0,97.0,97.0,95.0,91.0,90.0,88.0,84.0
2005-11-21,175.0,90.2,2.0,14.90625,-19.5,0,97.0,95.0,91.0,90.0,88.0,84.0,83.0
2005-11-22,87.0,94.4,2.0,16.21875,-18.0,0,95.0,91.0,90.0,88.0,84.0,83.0,80.0
2005-11-23,42.0,95.6,2.0,17.46875,-17.5,0,91.0,90.0,88.0,84.0,83.0,80.0,77.0
2005-11-24,21.0,95.2,2.0,18.6875,-18.0,0,90.0,88.0,84.0,83.0,80.0,77.0,73.0
2005-11-25,8.0,94.0,2.0,19.90625,-15.5,0,88.0,84.0,83.0,80.0,77.0,73.0,71.0
2005-11-26,9.0,92.2,2.0,21.15625,-20.0,0,84.0,83.0,80.0,77.0,73.0,71.0,70.0
2005-11-27,13.0,89.6,2.0,22.46875,-25.5,0,83.0,80.0,77.0,73.0,71.0,70.0,67.0
2005-11-28,14.0,87.2,2.0,23.78125,-27.5,0,80.0,77.0,73.0,71.0,70.0,67.0,66.0
2005-11-29,17.0,85.0,2.0,25.0625,-28.5,0,77.0,73.0,71.0,70.0,67.0,66.0,64.0
2005-11-30,18.0,82.4,0.0,26.34375,-28.5,0,73.0,71.0,70.0,67.0,66.0,64.0,63.0
2005-12-01,18.0,79.4,0.0,27.625,-28.5,0,71.0,70.0,67.0,66.0,64.0,63.0,61.0
2005-12-02,19.0,76.8,0.0,28.65625,-28.5,0,70.0,67.0,66.0,64.0,63.0,61.0,59.0
2005-12-03,18.0,74.2,0.0,29.625,-25.0,0,67.0,66.0,64.0,63.0,61.0,59.0,58.0
2005-12-04,17.0,71.6,0.0,30.40625,-24.5,0,66.0,64.0,63.0,61.0,59.0,58.0,58.0
2005-12-05,17.0,69.4,0.0,30.65625,-23.0,0,64.0,63.0,61.0,59.0,58.0,58.0,57.0
2005-12-06,16.0,67.6,0.0,30.90625,-23.5,0,63.0,61.0,59.0,58.0,58.0,57.0,56.0
2005-12-07,14.0,66.0,0.0,31.15625,-23.0,0,61.0,59.0,58.0,58.0,57.0,56.0,56.0
2005-12-08,12.0,64.2,0.0,31.3125,-22.0,0,59.0,58.0,58.0,57.0,56.0,56.0,56.0
2005-12-09,12.0,62.6,0.0,31.375,-20.0,0,58.0,58.0,57.0,56.0,56.0,56.0,56.0
2005-12-10,12.0,61.0,0.0,31.4375,-21.0,0,58.0,57.0,56.0,56.0,56.0,56.0,54.0
2005-12-11,9.0,59.8,0.0,31.5625,-22.0,0,57.0,56.0,56.0,56.0,56.0,54.0,53.0
2005-12-12,9.0,58.6,0.0,31.71875,-22.0,0,56.0,56.0,56.0,56.0,54.0,53.0,51.0
2005-12-13,8.0,57.6,0.0,31.8125,-21.5,0,56.0,56.0,56.0,54.0,53.0,51.0,51.0
2005-12-14,7.0,57.0,0.0,31.875,-21.5,0,56.0,56.0,54.0,53.0,51.0,51.0,48.0
2005-12-15,5.0,56.6,0.0,31.90625,-20.5,0,56.0,54.0,53.0,51.0,51.0,48.0,48.0
2005-12-16,3.0,56.2,0.0,31.9375,-17.0,0,54.0,53.0,51.0,51.0,48.0,48.0,47.0
2005-12-17,4.0,55.6,0.0,32.15625,-19.0,0,53.0,51.0,51.0,48.0,48.0,47.0,46.0
2005-12-18,5.0,55.0,0.0,32.53125,-18.0,0,51.0,51.0,48.0,48.0,47.0,46.0,43.0
2005-12-19,6.0,54.0,0.0,33.0,-12.5,0,51.0,48.0,48.0,47.0,46.0,43.0,41.0
2005-12-20,5.0,53.0,0.0,33.5,-11.5,0,48.0,48.0,47.0,46.0,43.0,41.0,38.0
2005-12-21,8.0,51.4,0.0,34.09375,-12.0,0,48.0,47.0,46.0,43.0,41.0,38.0,36.0
2005-12-22,8.0,50.2,0.0,34.6875,-12.0,0,47.0,46.0,43.0,41.0,38.0,36.0,35.0
2005-12-23,9.0,49.0,0.0,35.25,-12.0,0,46.0,43.0,41.0,38.0,36.0,35.0,34.0
2005-12-24,8.0,48.0,0.0,35.84375,-12.0,0,43.0,41.0,38.0,36.0,35.0,34.0,33.0
2005-12-25,10.0,46.4,0.0,36.5625,-12.0,0,41.0,38.0,36.0,35.0,34.0,33.0,32.0
2005-12-26,10.0,45.0,0.0,37.1875,-11.0,0,38.0,36.0,35.0,34.0,33.0,32.0,31.0
2005-12-27,13.0,43.0,0.0,37.71875,-9.5,0,36.0,35.0,34.0,33.0,32.0,31.0,30.0
2005-12-28,12.0,40.8,0.0,38.21875,-9.0,0,35.0,34.0,33.0,32.0,31.0,30.0,28.0
